sim_step,timestep,burned,burning,unburned,burn_rate,size,mitigated,area_saved,burn_rate_reduction,bench_episode_length,timesteps_saved,area_saved_prop
168,1512,13945,940,1235,9.838070059484467,16384,264,-344,-0.05287508261731588,868,196,-0.01
169,1521,14034,931,1153,9.83245729303548,16384,266,-346,-0.05256241787122207,868,192,-0.01
170,1530,14126,898,1093,9.81319399085565,16384,267,-326,-0.03853690398432441,868,188,-0.01
171,1539,14211,862,1044,9.787662337662338,16384,267,-316,-0.03181818181818308,868,184,-0.01
172,1548,14303,821,993,9.763718528082634,16384,267,-318,-0.03292446739832222,868,180,-0.01
173,1557,14409,760,948,9.73620025673941,16384,267,-312,-0.028883183568678916,868,176,-0.01
174,1566,14491,733,893,9.715379706445438,16384,267,-322,-0.03509891512444163,868,172,-0.01
175,1575,14572,695,850,9.687182741116752,16384,267,-310,-0.027284263959391097,868,168,-0.01
176,1584,14645,665,807,9.659305993690852,16384,267,-310,-0.02712933753943325,868,164,-0.01
177,1593,14721,649,747,9.642409033877039,16384,267,-327,-0.03764115432873183,868,160,-0.01
178,1602,14805,614,693,9.618839675608234,16384,272,-321,-0.030567685589518945,868,156,-0.01
179,1611,14885,591,634,9.600496277915633,16384,274,-331,-0.03535980148883411,868,152,-0.01
180,1620,14965,550,595,9.571252313386799,16384,274,-312,-0.023442319555829982,868,148,-0.01
181,1629,15024,527,559,9.540490797546012,16384,274,-308,-0.020858895705520908,868,144,-0.01
182,1638,15073,518,519,9.512507626601586,16384,274,-310,-0.021964612568639907,868,140,-0.01
183,1647,15124,501,485,9.48118932038835,16384,274,-299,-0.015169902912621325,868,136,-0.01
184,1656,15169,484,455,9.446590223295111,16384,276,-281,-0.0030175015087507973,868,132,-0.01
185,1665,15224,449,435,9.407563025210084,16384,276,-260,0.009603841536614866,868,128,-0.01
186,1674,15267,417,424,9.363582089552239,16384,276,-236,0.02388059701492473,868,124,-0.01
187,1683,15310,389,409,9.322446555819477,16384,276,-217,0.03503562945368266,868,120,-0.01
188,1692,15370,340,398,9.279385705847607,16384,276,-192,0.04961606615475489,868,116,-0.01
189,1701,15419,298,391,9.23443008225617,16384,276,-170,0.0622796709753235,868,112,-0.01
190,1710,15476,244,388,9.18760958503799,16384,276,-147,0.07539450613676202,868,108,-0.01
191,1719,15515,205,387,9.13953488372093,16384,277,-129,0.08604651162790589,868,104,-0.01
192,1728,15551,169,387,9.091960670908039,16384,277,-106,0.09890109890110033,868,100,-0.01
193,1737,15591,129,387,9.04487917146145,16384,277,-80,0.1133486766398164,868,96,-0.01
194,1746,15625,95,386,8.998282770463652,16384,278,-46,0.13279908414424746,868,92,-0.01
195,1755,15653,67,386,8.952164009111618,16384,278,-21,0.14635535307517067,868,88,-0.01
196,1764,15673,47,385,8.906515580736544,16384,279,-2,0.15694050991501385,868,84,-0.01
197,1773,15684,36,385,8.861330326944758,16384,279,16,0.16629086809470017,868,80,0.00099601593625498
198,1782,15699,21,385,8.81660123387549,16384,279,22,0.16881660123387654,868,76,0.0013695219123505977
199,1791,15710,10,385,8.772321428571429,16384,279,31,0.17299107142857117,868,72,0.001929780876494024
200,1800,15717,3,384,8.728484175458078,16384,280,38,0.17656857301499151,868,68,0.0023655378486055778
201,1809,15720,0,384,8.685082872928177,16384,280,45,0.17955801104972302,868,64,0.0028012948207171316
