sim_step,timestep,burned,burning,unburned,burn_rate,size,mitigated,area_saved,burn_rate_reduction,bench_episode_length,timesteps_saved,area_saved_prop
0,0,0,7,16377,7.0,16384,0,16057,16057.0,868,868,0.9995642430278885
1,9,0,11,16370,1.1,16384,3,-7,-0.40000000000000013,868,864,-0.01
2,18,0,19,16358,1.0,16384,7,-15,-0.42105263157894735,868,860,-0.01
3,27,0,37,16338,1.3214285714285714,16384,9,-27,-0.6428571428571428,868,856,-0.01
4,36,0,59,16312,1.5945945945945945,16384,13,-35,-0.5945945945945945,868,852,-0.01
5,45,0,84,16285,1.826086956521739,16384,15,-40,-0.5434782608695652,868,848,-0.01
6,54,0,106,16261,1.9272727272727272,16384,17,-39,-0.3999999999999999,868,844,-0.01
7,63,0,128,16237,2.0,16384,19,-41,-0.34375,868,840,-0.01
8,72,0,151,16211,2.0684931506849313,16384,22,-45,-0.31506849315068486,868,836,-0.01
9,81,0,160,16199,1.951219512195122,16384,25,-34,-0.10975609756097549,868,832,-0.01
10,90,1,180,16177,1.989010989010989,16384,26,-47,-0.23076923076923084,868,828,-0.01
11,99,7,195,16153,2.02,16384,29,-50,-0.20999999999999996,868,824,-0.01
12,108,11,206,16135,1.9908256880733946,16384,32,-47,-0.13761467889908263,868,820,-0.01
13,117,19,214,16118,1.9745762711864407,16384,33,-49,-0.13559322033898313,868,816,-0.01
14,126,37,209,16104,1.937007874015748,16384,34,-47,-0.10236220472440927,868,812,-0.01
15,135,59,203,16088,1.9264705882352942,16384,34,-50,-0.11764705882352944,868,808,-0.01
16,144,84,197,16069,1.9379310344827587,16384,34,-53,-0.13103448275862073,868,804,-0.01
17,153,106,196,16048,1.9610389610389611,16384,34,-55,-0.13636363636363646,868,800,-0.01
18,162,128,209,16011,2.067484662576687,16384,36,-71,-0.2147239263803682,868,796,-0.01
19,171,151,209,15982,2.0930232558139537,16384,42,-65,-0.13372093023255838,868,792,-0.01
20,180,160,222,15958,2.110497237569061,16384,44,-66,-0.12154696132596698,868,788,-0.01
21,189,181,223,15934,2.126315789473684,16384,46,-68,-0.11578947368421044,868,784,-0.01
22,198,202,232,15903,2.180904522613065,16384,47,-77,-0.1507537688442211,868,780,-0.01
23,207,217,246,15872,2.2259615384615383,16384,49,-78,-0.13942307692307665,868,776,-0.01
24,216,233,253,15849,2.23963133640553,16384,49,-72,-0.1059907834101379,868,772,-0.01
25,225,246,268,15821,2.274336283185841,16384,49,-77,-0.1238938053097347,868,768,-0.01
26,234,262,278,15795,2.297872340425532,16384,49,-75,-0.11063829787234081,868,764,-0.01
27,243,281,297,15756,2.3688524590163933,16384,50,-88,-0.15573770491803263,868,760,-0.01
28,252,302,314,15716,2.4347826086956523,16384,52,-90,-0.15019762845849804,868,756,-0.01
29,261,337,309,15686,2.4656488549618323,16384,52,-82,-0.11450381679389343,868,752,-0.01
30,270,360,339,15627,2.5793357933579335,16384,58,-111,-0.195571955719557,868,748,-0.01
31,279,382,370,15572,2.6857142857142855,16384,60,-113,-0.18928571428571406,868,744,-0.01
32,288,404,394,15522,2.7612456747404845,16384,64,-110,-0.1591695501730106,868,740,-0.01
33,297,434,411,15475,2.835570469798658,16384,64,-111,-0.1577181208053693,868,736,-0.01
34,306,463,427,15430,2.8990228013029316,16384,64,-109,-0.14657980456026065,868,732,-0.01
35,315,486,443,15389,2.939873417721519,16384,66,-105,-0.12341772151898756,868,728,-0.01
36,324,514,465,15335,3.0123076923076924,16384,70,-120,-0.15384615384615374,868,724,-0.01
37,333,540,491,15281,3.086826347305389,16384,72,-124,-0.15568862275449113,868,720,-0.01
38,342,578,508,15226,3.1661807580174925,16384,72,-127,-0.1603498542274049,868,716,-0.01
39,351,616,515,15177,3.2130681818181817,16384,76,-121,-0.12784090909090873,868,712,-0.01
40,360,646,521,15141,3.2326869806094183,16384,76,-112,-0.09972299168975063,868,708,-0.01
41,369,699,503,15102,3.2486486486486488,16384,80,-115,-0.09459459459459474,868,704,-0.01
42,378,752,497,15050,3.295514511873351,16384,85,-132,-0.12401055408970985,868,700,-0.01
43,387,798,487,15013,3.3118556701030926,16384,86,-122,-0.09278350515463885,868,696,-0.01
44,396,845,476,14972,3.327455919395466,16384,91,-127,-0.09068010075566768,868,692,-0.01
45,405,890,473,14929,3.357142857142857,16384,92,-134,-0.10344827586206895,868,688,-0.01
46,414,929,487,14874,3.4120481927710844,16384,94,-147,-0.12771084337349414,868,684,-0.01
47,423,979,499,14808,3.4858490566037736,16384,98,-160,-0.14622641509433976,868,680,-0.01
48,432,1031,511,14741,3.561200923787529,16384,101,-165,-0.14780600461893778,868,676,-0.01
49,441,1086,512,14681,3.6153846153846154,16384,105,-161,-0.12669683257918551,868,672,-0.01
50,450,1131,534,14610,3.6917960088691797,16384,109,-176,-0.14855875831485577,868,668,-0.01
51,459,1167,561,14546,3.756521739130435,16384,110,-173,-0.13695652173913064,868,664,-0.01
52,468,1202,605,14462,3.8528784648187635,16384,115,-194,-0.1684434968017059,868,660,-0.01
53,477,1249,626,14392,3.922594142259414,16384,117,-185,-0.14225941422594124,868,656,-0.01
54,486,1285,652,14330,3.97741273100616,16384,117,-179,-0.12731006160164293,868,652,-0.01
55,495,1321,681,14265,4.036290322580645,16384,117,-182,-0.13104838709677402,868,648,-0.01
56,504,1363,699,14203,4.083168316831683,16384,119,-179,-0.11881188118811892,868,644,-0.01
57,513,1416,699,14148,4.114785992217898,16384,121,-174,-0.1031128404669257,868,640,-0.01
58,522,1478,697,14088,4.1586998087954115,16384,121,-181,-0.11472275334608106,868,636,-0.01
59,531,1542,694,14026,4.203007518796992,16384,122,-183,-0.11466165413533869,868,632,-0.01
60,540,1598,708,13956,4.262476894639557,16384,122,-192,-0.12939001848428866,868,628,-0.01
61,549,1665,709,13884,4.316363636363636,16384,126,-194,-0.12363636363636399,868,624,-0.01
62,558,1728,738,13790,4.411449016100179,16384,128,-220,-0.1645796064400722,868,620,-0.01
63,567,1807,737,13711,4.47887323943662,16384,129,-207,-0.13732394366197198,868,616,-0.01
64,576,1875,744,13632,4.538994800693241,16384,133,-208,-0.1299826689774699,868,612,-0.01
65,585,1937,757,13554,4.597269624573379,16384,136,-211,-0.12798634812286647,868,608,-0.01
66,594,2002,769,13473,4.6571428571428575,16384,140,-217,-0.12941176470588278,868,604,-0.01
67,603,2062,798,13381,4.735099337748345,16384,143,-232,-0.1473509933774837,868,600,-0.01
68,612,2115,846,13278,4.830342577487765,16384,145,-246,-0.16476345840130513,868,596,-0.01
69,621,2175,880,13180,4.911575562700965,16384,149,-243,-0.15112540192926094,868,592,-0.01
70,630,2236,913,13086,4.990491283676704,16384,149,-243,-0.14896988906497644,868,588,-0.01
71,639,2306,936,12991,5.065625,16384,151,-244,-0.14531250000000018,868,584,-0.01
72,648,2374,950,12905,5.121725731895223,16384,155,-237,-0.12634822804314272,868,580,-0.01
73,657,2466,954,12806,5.197568389057751,16384,158,-254,-0.14589665653495487,868,576,-0.01
74,666,2544,982,12697,5.286356821589205,16384,161,-267,-0.15892053973013454,868,572,-0.01
75,675,2619,1004,12599,5.359467455621302,16384,162,-259,-0.14349112426035493,868,568,-0.01
76,684,2694,1017,12507,5.417518248175183,16384,166,-254,-0.12846715328467173,868,564,-0.01
77,693,2771,1027,12416,5.472622478386167,16384,170,-257,-0.12536023054755052,868,560,-0.01
78,702,2860,1049,12301,5.560455192034139,16384,174,-285,-0.15789473684210442,868,556,-0.01
79,711,2961,1046,12202,5.627808988764045,16384,175,-273,-0.13764044943820242,868,552,-0.01
80,720,3055,1048,12105,5.690707350901525,16384,176,-272,-0.13314840499306513,868,548,-0.01
81,729,3149,1045,12014,5.745205479452054,16384,176,-267,-0.124657534246575,868,544,-0.01
82,738,3242,1049,11915,5.806495263870095,16384,178,-275,-0.13125845737483033,868,540,-0.01
83,747,3324,1059,11823,5.859625668449198,16384,178,-270,-0.12299465240641716,868,536,-0.01
84,756,3420,1065,11717,5.924702774108322,16384,182,-284,-0.13474240422721273,868,532,-0.01
85,765,3526,1057,11617,5.983028720626632,16384,184,-282,-0.12793733681462172,868,528,-0.01
86,774,3623,1061,11516,6.0438709677419356,16384,184,-285,-0.13032258064516178,868,524,-0.01
87,783,3711,1070,11416,6.098214285714286,16384,187,-284,-0.12372448979591866,868,520,-0.01
88,792,3798,1080,11318,6.151324085750315,16384,188,-285,-0.12232030264817162,868,516,-0.01
89,801,3909,1075,11211,6.214463840399002,16384,189,-295,-0.1321695760598498,868,512,-0.01
90,810,4007,1095,11089,6.290998766954377,16384,193,-311,-0.14549938347718872,868,508,-0.01
91,819,4103,1111,10970,6.3585365853658535,16384,200,-312,-0.13658536585365866,868,504,-0.01
92,828,4194,1134,10851,6.427020506634499,16384,205,-319,-0.13751507840771993,868,500,-0.01
93,837,4291,1161,10724,6.505966587112172,16384,208,-332,-0.1479713603818622,868,496,-0.01
94,846,4383,1193,10597,6.58323494687131,16384,211,-335,-0.14639905548996435,868,492,-0.01
95,855,4485,1201,10482,6.642523364485982,16384,216,-326,-0.12850467289719614,868,488,-0.01
96,864,4583,1212,10371,6.699421965317919,16384,218,-327,-0.12601156069364183,868,484,-0.01
97,873,4684,1200,10279,6.732265446224257,16384,221,-310,-0.10183066361556126,868,480,-0.01
98,882,4781,1196,10181,6.768969422423556,16384,226,-319,-0.10532276330690848,868,476,-0.01
99,891,4878,1202,10074,6.816143497757848,16384,230,-333,-0.11547085201793728,868,472,-0.01
100,900,4984,1201,9965,6.864594894561598,16384,234,-339,-0.11653718091010035,868,468,-0.01
101,909,5102,1191,9856,6.915384615384616,16384,235,-343,-0.11868131868131915,868,464,-0.01
102,918,5214,1203,9729,6.982589771490751,16384,238,-362,-0.1349292709466816,868,460,-0.01
103,927,5328,1248,9568,7.086206896551724,16384,240,-399,-0.1713362068965516,868,456,-0.01
104,936,5452,1259,9428,7.16221985058698,16384,245,-380,-0.1440768409818567,868,452,-0.01
105,945,5576,1270,9289,7.236786469344609,16384,249,-384,-0.14270613107822427,868,448,-0.01
106,954,5686,1285,9164,7.299476439790576,16384,249,-374,-0.1308900523560208,868,444,-0.01
107,963,5795,1308,9031,7.368257261410788,16384,250,-382,-0.13692946058091238,868,440,-0.01
108,972,5884,1331,8915,7.4152106885919835,16384,254,-366,-0.11510791366906492,868,436,-0.01
109,981,5977,1343,8808,7.454175152749491,16384,256,-361,-0.10692464358452103,868,432,-0.01
110,990,6080,1336,8710,7.48335015136226,16384,258,-354,-0.09687184661957637,868,428,-0.01
111,999,6185,1327,8609,7.512,16384,263,-359,-0.0959999999999992,868,424,-0.01
112,1008,6293,1321,8502,7.546085232903865,16384,268,-370,-0.1010901883052524,868,420,-0.01
113,1017,6417,1311,8385,7.591355599214145,16384,271,-385,-0.11198428290766138,868,416,-0.01
114,1026,6576,1298,8234,7.66699123661149,16384,276,-422,-0.1421616358325224,868,412,-0.01
115,1035,6711,1311,8084,7.743243243243243,16384,278,-426,-0.14285714285714235,868,408,-0.01
116,1044,6846,1305,7953,7.8,16384,280,-409,-0.1234449760765548,868,404,-0.01
117,1053,6971,1303,7824,7.850094876660341,16384,286,-409,-0.11669829222011341,868,400,-0.01
118,1062,7103,1324,7668,7.927563499529633,16384,289,-442,-0.14393226716839091,868,396,-0.01
119,1071,7215,1328,7551,7.969216417910448,16384,290,-406,-0.10820895522388074,868,392,-0.01
120,1080,7320,1341,7429,8.012025901942646,16384,294,-412,-0.10915818686401568,868,388,-0.01
121,1089,7416,1335,7337,8.028440366972477,16384,296,-386,-0.08256880733944971,868,384,-0.01
122,1098,7512,1354,7220,8.067333939945405,16384,298,-413,-0.10464058234758866,868,380,-0.01
123,1107,7614,1363,7108,8.101985559566787,16384,299,-410,-0.1001805054151621,868,376,-0.01
124,1116,7728,1372,6985,8.146821844225604,16384,299,-422,-0.11011638316920269,868,372,-0.01
125,1125,7874,1367,6841,8.206927175843694,16384,302,-443,-0.12522202486678502,868,368,-0.01
126,1134,8022,1384,6676,8.287224669603525,16384,302,-467,-0.14537444933920796,868,364,-0.01
127,1143,8151,1407,6520,8.354895104895105,16384,306,-458,-0.13286713286713336,868,360,-0.01
128,1152,8274,1474,6328,8.454466608846488,16384,308,-498,-0.1647875108412844,868,356,-0.01
129,1161,8427,1478,6170,8.524096385542169,16384,309,-466,-0.13511187607573127,868,352,-0.01
130,1170,8543,1511,6020,8.585824081981213,16384,310,-459,-0.12724167378309303,868,348,-0.01
131,1179,8661,1561,5851,8.662711864406779,16384,311,-479,-0.14237288135593218,868,344,-0.01
132,1188,8751,1644,5678,8.742640874684609,16384,311,-484,-0.14550042052144718,868,340,-0.01
133,1197,8866,1681,5524,8.803839732888147,16384,313,-465,-0.12687813021702787,868,336,-0.01
134,1206,8977,1739,5355,8.878210439105219,16384,313,-482,-0.14001657000828516,868,332,-0.01
135,1215,9100,1787,5184,8.953125,16384,313,-484,-0.140625,868,328,-0.01
136,1224,9241,1798,5032,9.01142857142857,16384,313,-465,-0.12408163265306094,868,324,-0.01
137,1233,9406,1814,4848,9.092382495948137,16384,316,-497,-0.14667747163695388,868,320,-0.01
138,1242,9558,1848,4657,9.176186645213194,16384,321,-507,-0.149637972646822,868,316,-0.01
139,1251,9748,1822,4490,9.241214057507987,16384,324,-488,-0.13099041533546263,868,312,-0.01
140,1260,9905,1836,4318,9.31086439333862,16384,325,-496,-0.13560666137985855,868,308,-0.01
141,1269,10054,1858,4146,9.379527559055118,16384,326,-497,-0.1346456692913378,868,304,-0.01
142,1278,10222,1870,3966,9.45426114151681,16384,326,-506,-0.1407349491790466,868,300,-0.01
143,1287,10395,1831,3832,9.49223602484472,16384,326,-460,-0.10403726708074501,868,296,-0.01
144,1296,10547,1834,3677,9.545875096376253,16384,326,-481,-0.11950655358519668,868,292,-0.01
145,1305,10716,1790,3552,9.575803981623277,16384,326,-451,-0.095712098009189,868,288,-0.01
146,1314,10887,1767,3404,9.622813688212927,16384,326,-474,-0.11254752851711025,868,284,-0.01
147,1323,11039,1762,3257,9.668429003021147,16384,326,-473,-0.11102719033232589,868,280,-0.01
148,1332,11220,1720,3118,9.707426856714179,16384,326,-465,-0.10427606901725461,868,276,-0.01
149,1341,11406,1671,2980,9.74441132637854,16384,327,-464,-0.10208643815201235,868,272,-0.01
150,1350,11570,1615,2870,9.759437453737972,16384,329,-437,-0.07994078460399656,868,268,-0.01
151,1359,11741,1542,2769,9.766911764705883,16384,332,-430,-0.07205882352941195,868,264,-0.01
152,1368,11912,1471,2666,9.775748721694667,16384,335,-435,-0.07304601899196328,868,260,-0.01
153,1377,12092,1400,2555,9.79100145137881,16384,337,-446,-0.07910014513788077,868,256,-0.01
154,1386,12226,1389,2432,9.816149963950974,16384,337,-460,-0.0886806056236491,868,252,-0.01
155,1395,12381,1348,2317,9.834527220630372,16384,338,-452,-0.0816618911174789,868,248,-0.01
156,1404,12506,1325,2215,9.844128113879004,16384,338,-440,-0.07259786476868335,868,244,-0.01
157,1413,12654,1291,2101,9.862093352192362,16384,338,-452,-0.08062234794908107,868,240,-0.01
158,1422,12801,1233,2012,9.862262825017568,16384,338,-427,-0.06254392129304343,868,236,-0.01
159,1431,12940,1186,1920,9.864525139664805,16384,338,-430,-0.0642458100558656,868,232,-0.01
160,1440,13077,1131,1837,9.859819569743234,16384,339,-421,-0.056904927133935246,868,228,-0.01
161,1449,13185,1107,1752,9.856551724137931,16384,340,-421,-0.05586206896551715,868,224,-0.01
162,1458,13283,1109,1650,9.864290610006854,16384,342,-431,-0.06100068540095904,868,220,-0.01
163,1467,13383,1079,1579,9.85149863760218,16384,343,-396,-0.036103542234332764,868,216,-0.01
164,1476,13492,1038,1511,9.83750846310088,16384,343,-382,-0.02640487474610609,868,212,-0.01
165,1485,13615,966,1459,9.812247644683715,16384,344,-353,-0.006056527590848404,868,208,-0.01
166,1494,13729,899,1412,9.784615384615385,16384,344,-327,0.011371237458194017,868,204,-0.01
167,1503,13831,848,1361,9.75997340425532,16384,344,-302,0.02792553191489411,868,200,-0.01
168,1512,13945,771,1324,9.726371447455387,16384,344,-255,0.0588235294117645,868,196,-0.01
169,1521,14034,719,1287,9.69316688567674,16384,344,-212,0.08672798948751748,868,192,-0.01
170,1530,14126,659,1255,9.65708687132593,16384,344,-164,0.11757021554539548,868,188,-0.01
171,1539,14208,601,1231,9.616233766233766,16384,344,-129,0.13961038961038952,868,184,-0.01
172,1548,14292,545,1203,9.57843770174306,16384,344,-108,0.15235635894125288,868,180,-0.01
173,1557,14392,469,1179,9.538510911424904,16384,344,-81,0.1688061617458274,868,176,-0.01
174,1566,14462,427,1151,9.50159540523293,16384,344,-64,0.17868538608806617,868,172,-0.01
175,1575,14530,379,1131,9.46002538071066,16384,344,-29,0.19987309644670148,868,168,-0.01
176,1584,14581,342,1117,9.415141955835962,16384,344,0,0.21703470031545713,868,164,0.0
177,1593,14628,318,1094,9.376411543287327,16384,344,20,0.22835633626097973,868,160,0.001245019920318725
178,1602,14679,281,1080,9.332501559575796,16384,344,66,0.2557704304429187,868,156,0.004108565737051793
179,1611,14716,260,1064,9.290322580645162,16384,344,99,0.2748138957816373,868,152,0.006162848605577689
180,1620,14753,231,1055,9.243676742751388,16384,345,148,0.30413325107958045,868,148,0.009213147410358566
181,1629,14785,201,1053,9.193865030674846,16384,345,186,0.3257668711656443,868,144,0.011578685258964144
182,1638,14809,177,1053,9.143380109823063,16384,345,224,0.34716290420988294,868,140,0.013944223107569721
183,1647,14837,149,1053,9.093446601941748,16384,345,269,0.3725728155339798,868,136,0.01674551792828685
184,1656,14861,125,1053,9.044055522027762,16384,345,317,0.39951719975859845,868,132,0.019733565737051793
185,1665,14889,97,1053,8.995198079231693,16384,345,358,0.42196878751500577,868,128,0.02228585657370518
186,1674,14909,77,1053,8.946865671641792,16384,345,393,0.4405970149253715,868,124,0.024464641434262947
187,1683,14923,63,1053,8.899049881235154,16384,345,427,0.4584323040380056,868,120,0.02658117529880478
188,1692,14946,40,1053,8.85174246898996,16384,345,463,0.4772593030124028,868,116,0.028822211155378485
189,1701,14960,26,1053,8.804935370152762,16384,345,492,0.4917743830787309,868,112,0.030627490039840638
190,1710,14976,10,1053,8.758620689655173,16384,345,518,0.5043834015195792,868,108,0.03224601593625498
191,1719,14984,2,1053,8.712790697674418,16384,345,537,0.5127906976744185,868,104,0.03342878486055777
