sim_step,timestep,burned,burning,unburned,burn_rate,size,mitigated,area_saved,burn_rate_reduction,bench_episode_length,timesteps_saved,area_saved_prop
0,0,0,7,16377,7.0,16384,0,16057,16057.0,868,868,0.9995642430278885
1,9,0,11,16369,1.1,16384,4,-8,-0.40000000000000013,868,864,-0.01
2,18,0,19,16359,1.0,16384,6,-14,-0.42105263157894735,868,860,-0.01
3,27,0,37,16339,1.3214285714285714,16384,8,-26,-0.6428571428571428,868,856,-0.01
4,36,0,59,16314,1.5945945945945945,16384,11,-33,-0.5945945945945945,868,852,-0.01
5,45,0,84,16287,1.826086956521739,16384,13,-38,-0.5434782608695652,868,848,-0.01
6,54,0,106,16260,1.9272727272727272,16384,18,-40,-0.3999999999999999,868,844,-0.01
7,63,0,128,16234,2.0,16384,22,-44,-0.34375,868,840,-0.01
8,72,0,151,16209,2.0684931506849313,16384,24,-47,-0.31506849315068486,868,836,-0.01
9,81,0,160,16197,1.951219512195122,16384,27,-36,-0.10975609756097549,868,832,-0.01
10,90,1,180,16173,1.989010989010989,16384,30,-51,-0.23076923076923084,868,828,-0.01
11,99,7,195,16148,2.02,16384,34,-55,-0.20999999999999996,868,824,-0.01
12,108,11,206,16130,1.9908256880733946,16384,37,-52,-0.13761467889908263,868,820,-0.01
13,117,19,214,16108,1.9745762711864407,16384,43,-59,-0.13559322033898313,868,816,-0.01
14,126,37,209,16092,1.937007874015748,16384,46,-59,-0.10236220472440927,868,812,-0.01
15,135,59,203,16073,1.9264705882352942,16384,49,-65,-0.11764705882352944,868,808,-0.01
16,144,84,197,16052,1.9379310344827587,16384,51,-70,-0.13103448275862073,868,804,-0.01
17,153,106,196,16031,1.9610389610389611,16384,51,-72,-0.13636363636363646,868,800,-0.01
18,162,128,209,15993,2.067484662576687,16384,54,-89,-0.2147239263803682,868,796,-0.01
19,171,151,209,15967,2.0930232558139537,16384,57,-80,-0.13372093023255838,868,792,-0.01
20,180,160,222,15940,2.110497237569061,16384,62,-84,-0.12154696132596698,868,788,-0.01
21,189,181,223,15914,2.126315789473684,16384,66,-88,-0.11578947368421044,868,784,-0.01
22,198,202,232,15884,2.180904522613065,16384,66,-96,-0.1507537688442211,868,780,-0.01
23,207,217,246,15855,2.2259615384615383,16384,66,-95,-0.13942307692307665,868,776,-0.01
24,216,233,253,15827,2.23963133640553,16384,71,-94,-0.1059907834101379,868,772,-0.01
25,225,246,268,15796,2.274336283185841,16384,74,-102,-0.1238938053097347,868,768,-0.01
26,234,262,278,15768,2.297872340425532,16384,76,-102,-0.11063829787234081,868,764,-0.01
27,243,281,297,15727,2.3688524590163933,16384,79,-117,-0.15573770491803263,868,760,-0.01
28,252,302,314,15686,2.4347826086956523,16384,82,-120,-0.15019762845849804,868,756,-0.01
29,261,337,309,15653,2.4656488549618323,16384,85,-115,-0.11450381679389343,868,752,-0.01
30,270,360,339,15597,2.5793357933579335,16384,88,-141,-0.195571955719557,868,748,-0.01
31,279,382,370,15541,2.6857142857142855,16384,91,-144,-0.18928571428571406,868,744,-0.01
32,288,404,394,15490,2.7612456747404845,16384,96,-142,-0.1591695501730106,868,740,-0.01
33,297,434,411,15440,2.835570469798658,16384,99,-146,-0.1577181208053693,868,736,-0.01
34,306,463,427,15394,2.8990228013029316,16384,100,-145,-0.14657980456026065,868,732,-0.01
35,315,486,443,15353,2.939873417721519,16384,102,-141,-0.12341772151898756,868,728,-0.01
36,324,514,465,15299,3.0123076923076924,16384,106,-156,-0.15384615384615374,868,724,-0.01
37,333,540,491,15245,3.086826347305389,16384,108,-160,-0.15568862275449113,868,720,-0.01
38,342,578,508,15187,3.1661807580174925,16384,111,-166,-0.1603498542274049,868,716,-0.01
39,351,616,515,15142,3.2130681818181817,16384,111,-156,-0.12784090909090873,868,712,-0.01
40,360,646,521,15106,3.2326869806094183,16384,111,-147,-0.09972299168975063,868,708,-0.01
41,369,699,503,15069,3.2486486486486488,16384,113,-148,-0.09459459459459474,868,704,-0.01
42,378,752,497,15022,3.295514511873351,16384,113,-160,-0.12401055408970985,868,700,-0.01
43,387,798,487,14986,3.3118556701030926,16384,113,-149,-0.09278350515463885,868,696,-0.01
44,396,845,476,14950,3.327455919395466,16384,113,-149,-0.09068010075566768,868,692,-0.01
45,405,890,473,14907,3.357142857142857,16384,114,-156,-0.10344827586206895,868,688,-0.01
46,414,929,487,14854,3.4120481927710844,16384,114,-167,-0.12771084337349414,868,684,-0.01
47,423,979,499,14792,3.4858490566037736,16384,114,-176,-0.14622641509433976,868,680,-0.01
48,432,1031,511,14728,3.561200923787529,16384,114,-178,-0.14780600461893778,868,676,-0.01
49,441,1086,512,14672,3.6153846153846154,16384,114,-170,-0.12669683257918551,868,672,-0.01
50,450,1131,534,14600,3.6917960088691797,16384,119,-186,-0.14855875831485577,868,668,-0.01
51,459,1167,561,14532,3.756521739130435,16384,124,-187,-0.13695652173913064,868,664,-0.01
52,468,1202,605,14450,3.8528784648187635,16384,127,-206,-0.1684434968017059,868,660,-0.01
53,477,1249,626,14379,3.922594142259414,16384,130,-198,-0.14225941422594124,868,656,-0.01
54,486,1285,652,14313,3.97741273100616,16384,134,-196,-0.12731006160164293,868,652,-0.01
55,495,1321,681,14245,4.036290322580645,16384,137,-202,-0.13104838709677402,868,648,-0.01
56,504,1363,699,14181,4.083168316831683,16384,141,-201,-0.11881188118811892,868,644,-0.01
57,513,1416,699,14127,4.114785992217898,16384,142,-195,-0.1031128404669257,868,640,-0.01
58,522,1478,697,14065,4.1586998087954115,16384,144,-204,-0.11472275334608106,868,636,-0.01
59,531,1542,694,14003,4.203007518796992,16384,145,-206,-0.11466165413533869,868,632,-0.01
60,540,1598,708,13933,4.262476894639557,16384,145,-215,-0.12939001848428866,868,628,-0.01
61,549,1665,709,13865,4.316363636363636,16384,145,-213,-0.12363636363636399,868,624,-0.01
62,558,1728,738,13769,4.411449016100179,16384,149,-241,-0.1645796064400722,868,620,-0.01
63,567,1807,737,13691,4.47887323943662,16384,149,-227,-0.13732394366197198,868,616,-0.01
64,576,1875,744,13616,4.538994800693241,16384,149,-224,-0.1299826689774699,868,612,-0.01
65,585,1937,757,13541,4.597269624573379,16384,149,-224,-0.12798634812286647,868,608,-0.01
66,594,2002,769,13464,4.6571428571428575,16384,149,-226,-0.12941176470588278,868,604,-0.01
67,603,2062,798,13372,4.735099337748345,16384,152,-241,-0.1473509933774837,868,600,-0.01
68,612,2115,846,13268,4.830342577487765,16384,155,-256,-0.16476345840130513,868,596,-0.01
69,621,2175,880,13170,4.911575562700965,16384,159,-253,-0.15112540192926094,868,592,-0.01
70,630,2236,913,13073,4.990491283676704,16384,162,-256,-0.14896988906497644,868,588,-0.01
71,639,2306,936,12979,5.065625,16384,163,-256,-0.14531250000000018,868,584,-0.01
72,648,2374,950,12893,5.121725731895223,16384,167,-249,-0.12634822804314272,868,580,-0.01
73,657,2466,954,12796,5.197568389057751,16384,168,-264,-0.14589665653495487,868,576,-0.01
74,666,2544,982,12688,5.286356821589205,16384,170,-276,-0.15892053973013454,868,572,-0.01
75,675,2619,1004,12591,5.359467455621302,16384,170,-267,-0.14349112426035493,868,568,-0.01
76,684,2694,1017,12503,5.417518248175183,16384,170,-258,-0.12846715328467173,868,564,-0.01
77,693,2771,1027,12414,5.472622478386167,16384,172,-259,-0.12536023054755052,868,560,-0.01
78,702,2860,1049,12300,5.560455192034139,16384,175,-286,-0.15789473684210442,868,556,-0.01
79,711,2961,1046,12196,5.627808988764045,16384,181,-279,-0.13764044943820242,868,552,-0.01
80,720,3055,1048,12095,5.690707350901525,16384,186,-282,-0.13314840499306513,868,548,-0.01
81,729,3149,1045,12002,5.745205479452054,16384,188,-279,-0.124657534246575,868,544,-0.01
82,738,3242,1049,11901,5.806495263870095,16384,192,-289,-0.13125845737483033,868,540,-0.01
83,747,3324,1059,11806,5.859625668449198,16384,195,-287,-0.12299465240641716,868,536,-0.01
84,756,3420,1065,11704,5.924702774108322,16384,195,-297,-0.13474240422721273,868,532,-0.01
85,765,3526,1057,11605,5.983028720626632,16384,196,-294,-0.12793733681462172,868,528,-0.01
86,774,3623,1061,11501,6.0438709677419356,16384,199,-300,-0.13032258064516178,868,524,-0.01
87,783,3711,1070,11402,6.098214285714286,16384,201,-298,-0.12372448979591866,868,520,-0.01
88,792,3798,1080,11305,6.151324085750315,16384,201,-298,-0.12232030264817162,868,516,-0.01
89,801,3909,1075,11199,6.214463840399002,16384,201,-307,-0.1321695760598498,868,512,-0.01
90,810,4007,1095,11081,6.290998766954377,16384,201,-319,-0.14549938347718872,868,508,-0.01
