sim_step,timestep,burned,burning,unburned,burn_rate,size,mitigated,area_saved,burn_rate_reduction,bench_episode_length,timesteps_saved,area_saved_prop
49,441,3513,2348,10419,13.260180995475114,16384,104,-366,-0.5927601809954766,536,340,-0.01
50,450,3693,2406,10179,13.523281596452328,16384,106,-344,-0.5277161862527713,536,336,-0.01
51,459,3870,2469,9937,13.780434782608696,16384,108,-348,-0.5217391304347831,536,332,-0.01
52,468,4053,2542,9681,14.06183368869936,16384,108,-364,-0.5458422174840081,536,328,-0.01
53,477,4251,2602,9421,14.336820083682008,16384,110,-368,-0.539748953974895,536,324,-0.01
54,486,4438,2676,9158,14.607802874743326,16384,112,-373,-0.5359342915811087,536,320,-0.01
55,495,4639,2738,8894,14.872983870967742,16384,113,-376,-0.5302419354838719,536,316,-0.01
56,504,4852,2793,8623,15.138613861386139,16384,116,-384,-0.5306930693069312,536,312,-0.01
57,513,5065,2862,8340,15.422178988326849,16384,117,-399,-0.5486381322957197,536,308,-0.01
58,522,5322,2849,8096,15.623326959847036,16384,117,-361,-0.466539196940726,536,304,-0.01
59,531,5599,2820,7847,15.825187969924812,16384,118,-366,-0.4661654135338349,536,300,-0.01
60,540,5861,2771,7634,15.955637707948243,16384,118,-331,-0.393715341959334,536,296,-0.01
61,549,6099,2739,7428,16.06909090909091,16384,118,-324,-0.37454545454545496,536,292,-0.01
62,558,6339,2712,7215,16.191413237924866,16384,118,-331,-0.38103756708407843,536,288,-0.01
63,567,6595,2668,7003,16.308098591549296,16384,118,-330,-0.37323943661971803,536,284,-0.01
64,576,6853,2601,6812,16.38474870017331,16384,118,-309,-0.33102253032928886,536,280,-0.01
65,585,7114,2524,6628,16.447098976109213,16384,118,-302,-0.3139931740614301,536,276,-0.01
66,594,7377,2447,6442,16.5109243697479,16384,118,-304,-0.31260504201680916,536,272,-0.01
67,603,7645,2348,6273,16.544701986754966,16384,118,-287,-0.2798013245033104,536,268,-0.01
68,612,7927,2240,6099,16.58564437194127,16384,118,-292,-0.2838499184339298,536,264,-0.01
69,621,8171,2160,5934,16.609324758842444,16384,119,-283,-0.26366559485530416,536,260,-0.01
70,630,8419,2098,5748,16.667194928684626,16384,119,-305,-0.29477020602218573,536,256,-0.01
71,639,8632,2054,5579,16.696875,16384,119,-288,-0.26406249999999787,536,252,-0.01
72,648,8838,2052,5375,16.779661016949152,16384,119,-321,-0.3112480739599377,536,248,-0.01
73,657,9051,2026,5188,16.83434650455927,16384,119,-303,-0.2796352583586632,536,244,-0.01
74,666,9263,1999,5003,16.88455772113943,16384,119,-298,-0.26836581709145335,536,240,-0.01
75,675,9454,1999,4812,16.942307692307693,16384,119,-304,-0.27366863905325545,536,236,-0.01
76,684,9638,1993,4632,16.97956204379562,16384,121,-292,-0.24963503649635044,536,232,-0.01
77,693,9824,1996,4443,17.03170028818444,16384,121,-303,-0.26224783861671597,536,228,-0.01
78,702,9993,2007,4263,17.069701280227594,16384,121,-293,-0.24466571834992834,536,224,-0.01
79,711,10167,2022,4074,17.11938202247191,16384,121,-300,-0.2514044943820224,536,220,-0.01
80,720,10331,2037,3895,17.15395284327323,16384,121,-285,-0.22746185852981782,536,216,-0.01
81,729,10517,2046,3699,17.20958904109589,16384,122,-295,-0.23698630136986054,536,212,-0.01
82,738,10686,2066,3506,17.25575101488498,16384,126,-285,-0.21515561569688657,536,208,-0.01
83,747,10890,2054,3312,17.3048128342246,16384,128,-286,-0.2112299465240639,536,204,-0.01
84,756,11077,2054,3125,17.346103038309113,16384,128,-270,-0.1875825627476857,536,200,-0.01
85,765,11262,2032,2960,17.35509138381201,16384,130,-237,-0.13968668407310503,536,196,-0.01
86,774,11453,2002,2799,17.361290322580643,16384,130,-213,-0.1070967741935469,536,192,-0.01
87,783,11631,1999,2623,17.385204081632654,16384,131,-203,-0.09183673469387799,536,188,-0.01
88,792,11820,1999,2434,17.42622950819672,16384,131,-200,-0.08701134930642951,536,184,-0.01
89,801,12000,1990,2263,17.443890274314214,16384,131,-163,-0.039900249376557895,536,180,-0.01
90,810,12189,1959,2105,17.44512946979038,16384,131,-136,-0.006165228113438559,536,176,-0.01
91,819,12368,1948,1937,17.458536585365852,16384,131,-139,-0.009756097560973842,536,172,-0.01
92,828,12563,1881,1809,17.423401688781663,16384,131,-81,0.06031363088058228,536,168,-0.01
93,837,12752,1832,1669,17.403341288782816,16384,131,-71,0.07159904534606198,536,164,-0.01
94,846,12944,1770,1539,17.371900826446282,16384,131,-45,0.10153482880755504,536,160,-0.01
95,855,13131,1681,1441,17.30373831775701,16384,131,-8,0.14369158878504606,536,156,-0.01
96,864,13294,1603,1356,17.221965317919075,16384,131,10,0.1630057803468219,536,152,0.0006280618012812461
97,873,13455,1529,1269,17.1441647597254,16384,131,9,0.160183066361558,536,148,0.0005652556211531214
98,882,13630,1439,1184,17.065685164212912,16384,131,19,0.1698754246885592,536,144,0.0011933174224343676
99,891,13819,1334,1100,16.98766816143498,16384,131,13,0.16143497757847314,536,140,0.0008164803416656199
100,900,13990,1253,1010,16.917869034406216,16384,131,-2,0.1431742508324092,536,136,-0.01
101,909,14148,1164,941,16.826373626373627,16384,131,10,0.15494505494505262,536,132,0.0006280618012812461
102,918,14316,1055,882,16.725788900979325,16384,131,14,0.15778019586507241,536,128,0.0008792865217937445
103,927,14444,976,833,16.61637931034483,16384,131,17,0.15948275862068684,536,124,0.0010677050621781183
104,936,14584,879,790,16.502668089647813,16384,131,17,0.15795090715047877,536,120,0.0010677050621781183
105,945,14714,779,760,16.377378435517972,16384,131,28,0.16807610993657462,536,116,0.001758573043587489
106,954,14812,707,734,16.25026178010471,16384,131,31,0.1696335078534048,536,112,0.0019469915839718627
107,963,14897,641,715,16.11825726141079,16384,131,38,0.17531120331950234,536,108,0.002386634844868735
108,972,14984,577,692,15.992805755395683,16384,131,34,0.16957862281603298,536,104,0.0021354101243562366
109,981,15069,518,666,15.872708757637474,16384,131,31,0.16496945010183417,536,100,0.0019469915839718627
110,990,15153,469,631,15.763874873864783,16384,131,22,0.15438950554995046,536,96,0.0013817359628187414
111,999,15243,404,606,15.647,16384,131,32,0.16300000000000026,536,92,0.0020097977640999875
112,1008,15312,355,586,15.527254707631318,16384,131,37,0.16650148662041708,536,88,0.0023238286647406107
113,1017,15371,314,568,15.407662082514735,16384,131,39,0.1669941060903728,536,84,0.0024494410249968597
114,1026,15420,271,562,15.278481012658228,16384,131,51,0.17721518987341867,536,80,0.003203115186534355
115,1035,15463,237,553,15.154440154440154,16384,131,48,0.17277992277992382,536,76,0.003014696646149981
116,1044,15493,215,545,15.031578947368422,16384,131,49,0.17224880382775076,536,72,0.0030775028262781056
117,1053,15519,196,538,14.909867172675522,16384,131,50,0.17172675521821645,536,68,0.0031403090064062306
118,1062,15538,183,532,14.789275634995297,16384,131,51,0.17121354656632093,536,64,0.003203115186534355
119,1071,15561,166,526,14.67070895522388,16384,131,51,0.16977611940298587,536,60,0.003203115186534355
120,1080,15587,143,523,14.551341350601295,16384,131,54,0.17113783533765137,536,56,0.0033915337269187287
121,1089,15622,110,521,14.43302752293578,16384,131,55,0.17064220183486256,536,52,0.0034543399070468533
122,1098,15647,87,519,14.316651501364877,16384,131,55,0.1692447679708824,536,48,0.0034543399070468533
123,1107,15667,67,519,14.200361010830324,16384,131,57,0.16967509025270822,536,44,0.003579952267303103
124,1116,15685,49,519,14.085944494180842,16384,131,57,0.16830796777081503,536,40,0.003579952267303103
125,1125,15691,43,519,13.97335701598579,16384,131,57,0.16696269982237943,536,36,0.003579952267303103
126,1134,15700,34,519,13.862555066079295,16384,131,57,0.16563876651982312,536,32,0.003579952267303103
127,1143,15708,26,519,13.753496503496503,16384,131,57,0.16433566433566504,536,28,0.003579952267303103
128,1152,15715,19,519,13.646140503035559,16384,131,57,0.1630529054640082,536,24,0.003579952267303103
129,1161,15721,13,518,13.540447504302927,16384,132,56,0.16179001721170394,536,20,0.003517146087174978
130,1170,15727,7,518,13.436379163108453,16384,132,56,0.1605465414175935,536,16,0.003517146087174978
131,1179,15730,4,518,13.333898305084746,16384,132,56,0.15932203389830413,536,12,0.003517146087174978
132,1188,15732,2,518,13.232968881412953,16384,132,56,0.15811606391925892,536,8,0.003517146087174978
133,1197,15734,0,518,13.13355592654424,16384,132,56,0.15692821368948273,536,4,0.003517146087174978
