sim_step,timestep,burned,burning,unburned,burn_rate,size,mitigated,area_saved,burn_rate_reduction,bench_episode_length,timesteps_saved,area_saved_prop
0,0,0,7,16377,7.0,16384,0,16057,16057.0,868,868,0.9995642430278885
1,9,0,11,16367,1.1,16384,6,-10,-0.40000000000000013,868,864,-0.01
2,18,0,19,16355,1.0,16384,10,-18,-0.42105263157894735,868,860,-0.01
3,27,0,37,16334,1.3214285714285714,16384,13,-31,-0.6428571428571428,868,856,-0.01
4,36,0,59,16311,1.5945945945945945,16384,14,-36,-0.5945945945945945,868,852,-0.01
5,45,0,84,16283,1.826086956521739,16384,17,-42,-0.5434782608695652,868,848,-0.01
6,54,0,106,16261,1.9272727272727272,16384,17,-39,-0.3999999999999999,868,844,-0.01
7,63,0,128,16238,2.0,16384,18,-40,-0.34375,868,840,-0.01
8,72,0,151,16212,2.0684931506849313,16384,21,-44,-0.31506849315068486,868,836,-0.01
9,81,0,160,16200,1.951219512195122,16384,24,-33,-0.10975609756097549,868,832,-0.01
10,90,1,180,16179,1.989010989010989,16384,24,-45,-0.23076923076923084,868,828,-0.01
11,99,7,195,16156,2.02,16384,26,-47,-0.20999999999999996,868,824,-0.01
12,108,11,206,16138,1.9908256880733946,16384,29,-44,-0.13761467889908263,868,820,-0.01
13,117,19,214,16122,1.9745762711864407,16384,29,-45,-0.13559322033898313,868,816,-0.01
14,126,37,209,16106,1.937007874015748,16384,32,-45,-0.10236220472440927,868,812,-0.01
15,135,59,203,16087,1.9264705882352942,16384,35,-51,-0.11764705882352944,868,808,-0.01
16,144,84,197,16068,1.9379310344827587,16384,35,-54,-0.13103448275862073,868,804,-0.01
17,153,106,196,16045,1.9610389610389611,16384,37,-58,-0.13636363636363646,868,800,-0.01
18,162,128,209,16007,2.067484662576687,16384,40,-75,-0.2147239263803682,868,796,-0.01
19,171,151,209,15984,2.0930232558139537,16384,40,-63,-0.13372093023255838,868,792,-0.01
20,180,160,222,15960,2.110497237569061,16384,42,-64,-0.12154696132596698,868,788,-0.01
21,189,181,223,15935,2.126315789473684,16384,45,-67,-0.11578947368421044,868,784,-0.01
22,198,202,232,15903,2.180904522613065,16384,47,-77,-0.1507537688442211,868,780,-0.01
23,207,217,246,15873,2.2259615384615383,16384,48,-77,-0.13942307692307665,868,776,-0.01
24,216,233,253,15850,2.23963133640553,16384,48,-71,-0.1059907834101379,868,772,-0.01
25,225,246,268,15822,2.274336283185841,16384,48,-76,-0.1238938053097347,868,768,-0.01
26,234,262,278,15793,2.297872340425532,16384,51,-77,-0.11063829787234081,868,764,-0.01
27,243,281,297,15753,2.3688524590163933,16384,53,-91,-0.15573770491803263,868,760,-0.01
28,252,302,314,15711,2.4347826086956523,16384,57,-95,-0.15019762845849804,868,756,-0.01
29,261,337,309,15681,2.4656488549618323,16384,57,-87,-0.11450381679389343,868,752,-0.01
30,270,360,339,15627,2.5793357933579335,16384,58,-111,-0.195571955719557,868,748,-0.01
31,279,382,370,15574,2.6857142857142855,16384,58,-111,-0.18928571428571406,868,744,-0.01
32,288,404,394,15526,2.7612456747404845,16384,60,-106,-0.1591695501730106,868,740,-0.01
33,297,434,411,15479,2.835570469798658,16384,60,-107,-0.1577181208053693,868,736,-0.01
34,306,463,427,15434,2.8990228013029316,16384,60,-105,-0.14657980456026065,868,732,-0.01
35,315,486,443,15394,2.939873417721519,16384,61,-100,-0.12341772151898756,868,728,-0.01
36,324,514,465,15343,3.0123076923076924,16384,62,-112,-0.15384615384615374,868,724,-0.01
37,333,540,491,15286,3.086826347305389,16384,67,-119,-0.15568862275449113,868,720,-0.01
38,342,578,508,15228,3.1661807580174925,16384,70,-125,-0.1603498542274049,868,716,-0.01
39,351,616,515,15178,3.2130681818181817,16384,75,-120,-0.12784090909090873,868,712,-0.01
40,360,646,521,15140,3.2326869806094183,16384,77,-113,-0.09972299168975063,868,708,-0.01
41,369,699,503,15104,3.2486486486486488,16384,78,-113,-0.09459459459459474,868,704,-0.01
42,378,752,497,15056,3.295514511873351,16384,79,-126,-0.12401055408970985,868,700,-0.01
43,387,798,487,15020,3.3118556701030926,16384,79,-115,-0.09278350515463885,868,696,-0.01
44,396,845,476,14982,3.327455919395466,16384,81,-117,-0.09068010075566768,868,692,-0.01
45,405,890,473,14938,3.357142857142857,16384,83,-125,-0.10344827586206895,868,688,-0.01
46,414,929,487,14880,3.4120481927710844,16384,88,-141,-0.12771084337349414,868,684,-0.01
47,423,979,499,14814,3.4858490566037736,16384,92,-154,-0.14622641509433976,868,680,-0.01
48,432,1031,511,14747,3.561200923787529,16384,95,-159,-0.14780600461893778,868,676,-0.01
49,441,1086,512,14691,3.6153846153846154,16384,95,-151,-0.12669683257918551,868,672,-0.01
50,450,1131,534,14624,3.6917960088691797,16384,95,-162,-0.14855875831485577,868,668,-0.01
51,459,1167,561,14561,3.756521739130435,16384,95,-158,-0.13695652173913064,868,664,-0.01
52,468,1202,605,14481,3.8528784648187635,16384,96,-175,-0.1684434968017059,868,660,-0.01
53,477,1249,626,14409,3.922594142259414,16384,100,-168,-0.14225941422594124,868,656,-0.01
54,486,1285,652,14343,3.97741273100616,16384,104,-166,-0.12731006160164293,868,652,-0.01
55,495,1321,681,14276,4.036290322580645,16384,106,-171,-0.13104838709677402,868,648,-0.01
56,504,1363,699,14214,4.083168316831683,16384,108,-168,-0.11881188118811892,868,644,-0.01
57,513,1416,699,14161,4.114785992217898,16384,108,-161,-0.1031128404669257,868,640,-0.01
58,522,1478,697,14098,4.1586998087954115,16384,111,-171,-0.11472275334608106,868,636,-0.01
59,531,1542,694,14034,4.203007518796992,16384,114,-175,-0.11466165413533869,868,632,-0.01
60,540,1598,708,13960,4.262476894639557,16384,118,-188,-0.12939001848428866,868,628,-0.01
61,549,1665,709,13887,4.316363636363636,16384,123,-191,-0.12363636363636399,868,624,-0.01
62,558,1728,738,13790,4.411449016100179,16384,128,-220,-0.1645796064400722,868,620,-0.01
63,567,1807,737,13710,4.47887323943662,16384,130,-208,-0.13732394366197198,868,616,-0.01
64,576,1875,744,13633,4.538994800693241,16384,132,-207,-0.1299826689774699,868,612,-0.01
65,585,1937,757,13554,4.597269624573379,16384,136,-211,-0.12798634812286647,868,608,-0.01
66,594,2002,769,13475,4.6571428571428575,16384,138,-215,-0.12941176470588278,868,604,-0.01
67,603,2062,798,13386,4.735099337748345,16384,138,-227,-0.1473509933774837,868,600,-0.01
68,612,2115,846,13285,4.830342577487765,16384,138,-239,-0.16476345840130513,868,596,-0.01
69,621,2175,880,13190,4.911575562700965,16384,139,-233,-0.15112540192926094,868,592,-0.01
