sim_step,timestep,burned,burning,unburned,burn_rate,size,mitigated,area_saved,burn_rate_reduction,bench_episode_length,timesteps_saved,area_saved_prop
0,0,0,7,16377,7.0,16384,0,16057,16057.0,868,868,0.9995642430278885
1,9,0,11,16370,1.1,16384,3,-7,-0.40000000000000013,868,864,-0.01
2,18,0,19,16359,1.0,16384,6,-14,-0.42105263157894735,868,860,-0.01
3,27,0,37,16337,1.3214285714285714,16384,10,-28,-0.6428571428571428,868,856,-0.01
4,36,0,59,16312,1.5945945945945945,16384,13,-35,-0.5945945945945945,868,852,-0.01
5,45,0,84,16282,1.826086956521739,16384,18,-43,-0.5434782608695652,868,848,-0.01
6,54,0,106,16260,1.9272727272727272,16384,18,-40,-0.3999999999999999,868,844,-0.01
7,63,0,128,16233,2.0,16384,23,-45,-0.34375,868,840,-0.01
8,72,0,151,16209,2.0684931506849313,16384,24,-47,-0.31506849315068486,868,836,-0.01
9,81,0,160,16200,1.951219512195122,16384,24,-33,-0.10975609756097549,868,832,-0.01
10,90,1,180,16176,1.989010989010989,16384,27,-48,-0.23076923076923084,868,828,-0.01
11,99,7,195,16150,2.02,16384,32,-53,-0.20999999999999996,868,824,-0.01
12,108,11,206,16133,1.9908256880733946,16384,34,-49,-0.13761467889908263,868,820,-0.01
13,117,19,214,16115,1.9745762711864407,16384,36,-52,-0.13559322033898313,868,816,-0.01
14,126,37,209,16097,1.937007874015748,16384,41,-54,-0.10236220472440927,868,812,-0.01
15,135,59,203,16078,1.9264705882352942,16384,44,-60,-0.11764705882352944,868,808,-0.01
16,144,84,197,16055,1.9379310344827587,16384,48,-67,-0.13103448275862073,868,804,-0.01
17,153,106,196,16030,1.9610389610389611,16384,52,-73,-0.13636363636363646,868,800,-0.01
18,162,128,209,15993,2.067484662576687,16384,54,-89,-0.2147239263803682,868,796,-0.01
19,171,151,209,15967,2.0930232558139537,16384,57,-80,-0.13372093023255838,868,792,-0.01
20,180,160,222,15942,2.110497237569061,16384,60,-82,-0.12154696132596698,868,788,-0.01
21,189,181,223,15917,2.126315789473684,16384,63,-85,-0.11578947368421044,868,784,-0.01
22,198,202,232,15884,2.180904522613065,16384,66,-96,-0.1507537688442211,868,780,-0.01
23,207,217,246,15850,2.2259615384615383,16384,71,-100,-0.13942307692307665,868,776,-0.01
24,216,233,253,15823,2.23963133640553,16384,75,-98,-0.1059907834101379,868,772,-0.01
25,225,246,268,15793,2.274336283185841,16384,77,-105,-0.1238938053097347,868,768,-0.01
26,234,262,278,15766,2.297872340425532,16384,78,-104,-0.11063829787234081,868,764,-0.01
27,243,281,297,15724,2.3688524590163933,16384,82,-120,-0.15573770491803263,868,760,-0.01
28,252,302,314,15681,2.4347826086956523,16384,87,-125,-0.15019762845849804,868,756,-0.01
29,261,337,309,15645,2.4656488549618323,16384,93,-123,-0.11450381679389343,868,752,-0.01
30,270,360,339,15589,2.5793357933579335,16384,96,-149,-0.195571955719557,868,748,-0.01
31,279,382,370,15535,2.6857142857142855,16384,97,-150,-0.18928571428571406,868,744,-0.01
32,288,404,394,15486,2.7612456747404845,16384,100,-146,-0.1591695501730106,868,740,-0.01
33,297,434,411,15438,2.835570469798658,16384,101,-148,-0.1577181208053693,868,736,-0.01
34,306,463,427,15388,2.8990228013029316,16384,106,-151,-0.14657980456026065,868,732,-0.01
35,315,486,443,15347,2.939873417721519,16384,108,-147,-0.12341772151898756,868,728,-0.01
36,324,514,465,15290,3.0123076923076924,16384,115,-165,-0.15384615384615374,868,724,-0.01
37,333,540,491,15237,3.086826347305389,16384,116,-168,-0.15568862275449113,868,720,-0.01
38,342,578,508,15176,3.1661807580174925,16384,122,-177,-0.1603498542274049,868,716,-0.01
39,351,616,515,15131,3.2130681818181817,16384,122,-167,-0.12784090909090873,868,712,-0.01
40,360,646,521,15091,3.2326869806094183,16384,126,-162,-0.09972299168975063,868,708,-0.01
41,369,699,503,15054,3.2486486486486488,16384,128,-163,-0.09459459459459474,868,704,-0.01
42,378,752,497,15006,3.295514511873351,16384,129,-176,-0.12401055408970985,868,700,-0.01
43,387,798,487,14968,3.3118556701030926,16384,131,-167,-0.09278350515463885,868,696,-0.01
44,396,845,476,14930,3.327455919395466,16384,133,-169,-0.09068010075566768,868,692,-0.01
45,405,890,473,14887,3.357142857142857,16384,134,-176,-0.10344827586206895,868,688,-0.01
46,414,929,487,14834,3.4120481927710844,16384,134,-187,-0.12771084337349414,868,684,-0.01
47,423,979,499,14772,3.4858490566037736,16384,134,-196,-0.14622641509433976,868,680,-0.01
48,432,1031,511,14707,3.561200923787529,16384,135,-199,-0.14780600461893778,868,676,-0.01
49,441,1086,512,14647,3.6153846153846154,16384,139,-195,-0.12669683257918551,868,672,-0.01
50,450,1131,534,14577,3.6917960088691797,16384,142,-209,-0.14855875831485577,868,668,-0.01
51,459,1167,561,14510,3.756521739130435,16384,146,-209,-0.13695652173913064,868,664,-0.01
52,468,1202,605,14429,3.8528784648187635,16384,148,-227,-0.1684434968017059,868,660,-0.01
53,477,1249,626,14361,3.922594142259414,16384,148,-216,-0.14225941422594124,868,656,-0.01
54,486,1285,652,14299,3.97741273100616,16384,148,-210,-0.12731006160164293,868,652,-0.01
55,495,1321,681,14231,4.036290322580645,16384,151,-216,-0.13104838709677402,868,648,-0.01
56,504,1363,699,14171,4.083168316831683,16384,151,-211,-0.11881188118811892,868,644,-0.01
57,513,1416,699,14115,4.114785992217898,16384,154,-207,-0.1031128404669257,868,640,-0.01
58,522,1478,697,14055,4.1586998087954115,16384,154,-214,-0.11472275334608106,868,636,-0.01
59,531,1542,694,13994,4.203007518796992,16384,154,-215,-0.11466165413533869,868,632,-0.01
60,540,1598,708,13924,4.262476894639557,16384,154,-224,-0.12939001848428866,868,628,-0.01
61,549,1665,709,13856,4.316363636363636,16384,154,-222,-0.12363636363636399,868,624,-0.01
62,558,1728,738,13764,4.411449016100179,16384,154,-246,-0.1645796064400722,868,620,-0.01
63,567,1807,737,13684,4.47887323943662,16384,156,-234,-0.13732394366197198,868,616,-0.01
64,576,1875,744,13609,4.538994800693241,16384,156,-231,-0.1299826689774699,868,612,-0.01
65,585,1937,757,13532,4.597269624573379,16384,158,-233,-0.12798634812286647,868,608,-0.01
66,594,2002,769,13452,4.6571428571428575,16384,161,-238,-0.12941176470588278,868,604,-0.01
67,603,2062,798,13361,4.735099337748345,16384,163,-252,-0.1473509933774837,868,600,-0.01
68,612,2115,846,13256,4.830342577487765,16384,167,-268,-0.16476345840130513,868,596,-0.01
69,621,2175,880,13162,4.911575562700965,16384,167,-261,-0.15112540192926094,868,592,-0.01
70,630,2236,913,13065,4.990491283676704,16384,170,-264,-0.14896988906497644,868,588,-0.01
71,639,2306,936,12966,5.065625,16384,176,-269,-0.14531250000000018,868,584,-0.01
72,648,2374,950,12879,5.121725731895223,16384,181,-263,-0.12634822804314272,868,580,-0.01
73,657,2466,954,12781,5.197568389057751,16384,183,-279,-0.14589665653495487,868,576,-0.01
74,666,2544,982,12673,5.286356821589205,16384,185,-291,-0.15892053973013454,868,572,-0.01
75,675,2619,1004,12574,5.359467455621302,16384,187,-284,-0.14349112426035493,868,568,-0.01
76,684,2694,1017,12483,5.417518248175183,16384,190,-278,-0.12846715328467173,868,564,-0.01
77,693,2771,1027,12390,5.472622478386167,16384,196,-283,-0.12536023054755052,868,560,-0.01
78,702,2860,1049,12277,5.560455192034139,16384,198,-309,-0.15789473684210442,868,556,-0.01
79,711,2961,1046,12177,5.627808988764045,16384,200,-298,-0.13764044943820242,868,552,-0.01
80,720,3055,1048,12081,5.690707350901525,16384,200,-296,-0.13314840499306513,868,548,-0.01
81,729,3149,1045,11986,5.745205479452054,16384,204,-295,-0.124657534246575,868,544,-0.01
82,738,3242,1049,11884,5.806495263870095,16384,209,-306,-0.13125845737483033,868,540,-0.01
83,747,3324,1059,11791,5.859625668449198,16384,210,-302,-0.12299465240641716,868,536,-0.01
84,756,3420,1065,11688,5.924702774108322,16384,211,-313,-0.13474240422721273,868,532,-0.01
85,765,3526,1057,11586,5.983028720626632,16384,215,-313,-0.12793733681462172,868,528,-0.01
86,774,3623,1061,11483,6.0438709677419356,16384,217,-318,-0.13032258064516178,868,524,-0.01
87,783,3711,1070,11384,6.098214285714286,16384,219,-316,-0.12372448979591866,868,520,-0.01
88,792,3798,1080,11285,6.151324085750315,16384,221,-318,-0.12232030264817162,868,516,-0.01
89,801,3909,1075,11178,6.214463840399002,16384,222,-328,-0.1321695760598498,868,512,-0.01
90,810,4007,1095,11055,6.290998766954377,16384,227,-345,-0.14549938347718872,868,508,-0.01
91,819,4103,1111,10942,6.3585365853658535,16384,228,-340,-0.13658536585365866,868,504,-0.01
92,828,4194,1134,10825,6.427020506634499,16384,231,-345,-0.13751507840771993,868,500,-0.01
93,837,4291,1161,10698,6.505966587112172,16384,234,-358,-0.1479713603818622,868,496,-0.01
94,846,4383,1193,10570,6.58323494687131,16384,238,-362,-0.14639905548996435,868,492,-0.01
95,855,4485,1201,10457,6.642523364485982,16384,241,-351,-0.12850467289719614,868,488,-0.01
96,864,4583,1212,10346,6.699421965317919,16384,243,-352,-0.12601156069364183,868,484,-0.01
97,873,4684,1200,10252,6.732265446224257,16384,248,-337,-0.10183066361556126,868,480,-0.01
98,882,4781,1196,10157,6.768969422423556,16384,250,-343,-0.10532276330690848,868,476,-0.01
99,891,4878,1202,10053,6.816143497757848,16384,251,-354,-0.11547085201793728,868,472,-0.01
100,900,4984,1201,9945,6.864594894561598,16384,254,-359,-0.11653718091010035,868,468,-0.01
101,909,5102,1191,9834,6.915384615384616,16384,257,-365,-0.11868131868131915,868,464,-0.01
102,918,5214,1203,9707,6.982589771490751,16384,260,-384,-0.1349292709466816,868,460,-0.01
103,927,5328,1248,9543,7.086206896551724,16384,265,-424,-0.1713362068965516,868,456,-0.01
104,936,5452,1259,9405,7.16221985058698,16384,268,-403,-0.1440768409818567,868,452,-0.01
105,945,5576,1270,9266,7.236786469344609,16384,272,-407,-0.14270613107822427,868,448,-0.01
106,954,5686,1285,9136,7.299476439790576,16384,277,-402,-0.1308900523560208,868,444,-0.01
107,963,5795,1308,8999,7.368257261410788,16384,282,-414,-0.13692946058091238,868,440,-0.01
108,972,5884,1331,8885,7.4152106885919835,16384,284,-396,-0.11510791366906492,868,436,-0.01
109,981,5977,1343,8778,7.454175152749491,16384,286,-391,-0.10692464358452103,868,432,-0.01
110,990,6080,1336,8681,7.48335015136226,16384,287,-383,-0.09687184661957637,868,428,-0.01
111,999,6185,1327,8583,7.512,16384,289,-385,-0.0959999999999992,868,424,-0.01
112,1008,6293,1321,8480,7.546085232903865,16384,290,-392,-0.1010901883052524,868,420,-0.01
113,1017,6417,1311,8365,7.591355599214145,16384,291,-405,-0.11198428290766138,868,416,-0.01
114,1026,6576,1298,8218,7.66699123661149,16384,292,-438,-0.1421616358325224,868,412,-0.01
115,1035,6711,1311,8069,7.743243243243243,16384,293,-441,-0.14285714285714235,868,408,-0.01
116,1044,6846,1305,7939,7.8,16384,294,-423,-0.1234449760765548,868,404,-0.01
117,1053,6971,1303,7815,7.850094876660341,16384,295,-418,-0.11669829222011341,868,400,-0.01
118,1062,7103,1324,7662,7.927563499529633,16384,295,-448,-0.14393226716839091,868,396,-0.01
119,1071,7215,1328,7544,7.969216417910448,16384,297,-413,-0.10820895522388074,868,392,-0.01
120,1080,7320,1341,7424,8.012025901942646,16384,299,-417,-0.10915818686401568,868,388,-0.01
121,1089,7416,1335,7334,8.028440366972477,16384,299,-389,-0.08256880733944971,868,384,-0.01
122,1098,7512,1354,7219,8.067333939945405,16384,299,-414,-0.10464058234758866,868,380,-0.01
123,1107,7614,1363,7108,8.101985559566787,16384,299,-410,-0.1001805054151621,868,376,-0.01
124,1116,7728,1372,6985,8.146821844225604,16384,299,-422,-0.11011638316920269,868,372,-0.01
125,1125,7874,1367,6844,8.206927175843694,16384,299,-440,-0.12522202486678502,868,368,-0.01
126,1134,8022,1384,6679,8.287224669603525,16384,299,-464,-0.14537444933920796,868,364,-0.01
127,1143,8151,1407,6527,8.354895104895105,16384,299,-451,-0.13286713286713336,868,360,-0.01
128,1152,8274,1474,6334,8.454466608846488,16384,302,-492,-0.1647875108412844,868,356,-0.01
129,1161,8427,1478,6174,8.524096385542169,16384,305,-462,-0.13511187607573127,868,352,-0.01
130,1170,8543,1511,6020,8.585824081981213,16384,310,-459,-0.12724167378309303,868,348,-0.01
131,1179,8661,1561,5850,8.662711864406779,16384,312,-480,-0.14237288135593218,868,344,-0.01
132,1188,8751,1644,5676,8.742640874684609,16384,313,-486,-0.14550042052144718,868,340,-0.01
133,1197,8866,1681,5520,8.803839732888147,16384,317,-469,-0.12687813021702787,868,336,-0.01
134,1206,8977,1739,5351,8.878210439105219,16384,317,-486,-0.14001657000828516,868,332,-0.01
135,1215,9100,1787,5180,8.953125,16384,317,-488,-0.140625,868,328,-0.01
136,1224,9241,1798,5027,9.01142857142857,16384,318,-470,-0.12408163265306094,868,324,-0.01
137,1233,9406,1814,4842,9.092382495948137,16384,322,-503,-0.14667747163695388,868,320,-0.01
138,1242,9558,1848,4655,9.176186645213194,16384,323,-509,-0.149637972646822,868,316,-0.01
139,1251,9748,1822,4491,9.241214057507987,16384,323,-487,-0.13099041533546263,868,312,-0.01
140,1260,9905,1836,4320,9.31086439333862,16384,323,-494,-0.13560666137985855,868,308,-0.01
141,1269,10054,1858,4149,9.379527559055118,16384,323,-494,-0.1346456692913378,868,304,-0.01
142,1278,10222,1870,3968,9.45426114151681,16384,324,-504,-0.1407349491790466,868,300,-0.01
143,1287,10395,1831,3832,9.49223602484472,16384,326,-460,-0.10403726708074501,868,296,-0.01
144,1296,10547,1834,3675,9.545875096376253,16384,328,-483,-0.11950655358519668,868,292,-0.01
145,1305,10716,1790,3547,9.575803981623277,16384,331,-456,-0.095712098009189,868,288,-0.01
146,1314,10887,1767,3398,9.622813688212927,16384,332,-480,-0.11254752851711025,868,284,-0.01
147,1323,11039,1762,3246,9.668429003021147,16384,337,-484,-0.11102719033232589,868,280,-0.01
148,1332,11220,1720,3107,9.707426856714179,16384,337,-476,-0.10427606901725461,868,276,-0.01
149,1341,11406,1671,2969,9.74441132637854,16384,338,-475,-0.10208643815201235,868,272,-0.01
150,1350,11570,1614,2862,9.758697261287935,16384,338,-445,-0.0792005921539598,868,268,-0.01
151,1359,11741,1540,2765,9.765441176470588,16384,338,-434,-0.0705882352941174,868,264,-0.01
152,1368,11912,1467,2667,9.77282688093499,16384,338,-434,-0.07012417823228567,868,260,-0.01
153,1377,12092,1395,2559,9.787373004354137,16384,338,-442,-0.07547169811320842,868,256,-0.01
154,1386,12226,1378,2442,9.808219178082192,16384,338,-450,-0.0807498197548675,868,252,-0.01
155,1395,12381,1324,2338,9.817335243553009,16384,341,-431,-0.06446991404011548,868,248,-0.01
156,1404,12506,1284,2249,9.814946619217082,16384,345,-406,-0.043416370106761804,868,244,-0.01
157,1413,12654,1234,2151,9.821782178217822,16384,345,-402,-0.04031117397454054,868,240,-0.01
158,1422,12801,1163,2073,9.813070976809557,16384,347,-366,-0.013352073085032501,868,236,-0.01
159,1431,12940,1116,1975,9.815642458100559,16384,353,-375,-0.015363128491619804,868,232,-0.01
160,1440,13077,1046,1908,9.800832755031228,16384,353,-350,0.002081887578070152,868,228,-0.01
161,1449,13184,1010,1835,9.78896551724138,16384,355,-338,0.011724137931034662,868,224,-0.01
162,1458,13281,983,1765,9.776559287183002,16384,355,-316,0.02673063742289372,868,220,-0.01
163,1467,13379,943,1707,9.756130790190735,16384,355,-268,0.059264305177112675,868,216,-0.01
164,1476,13487,886,1653,9.731211916046039,16384,358,-240,0.07989167230873484,868,212,-0.01
165,1485,13604,818,1602,9.705248990578735,16384,360,-210,0.10094212651413237,868,208,-0.01
166,1494,13705,772,1547,9.683612040133779,16384,360,-192,0.11237458193980032,868,204,-0.01
167,1503,13790,743,1490,9.662898936170214,16384,361,-173,0.125,868,200,-0.01
168,1512,13888,703,1432,9.64375413086583,16384,361,-147,0.14144084600132167,868,196,-0.01
169,1521,13964,680,1376,9.621550591327201,16384,364,-123,0.15834428383705657,868,192,-0.01
170,1530,14056,626,1337,9.5898105813194,16384,365,-82,0.18484650555192594,868,188,-0.01
171,1539,14123,587,1307,9.551948051948052,16384,367,-53,0.2038961038961027,868,184,-0.01
172,1548,14194,547,1276,9.51646223369916,16384,367,-35,0.21433182698515196,868,180,-0.01
173,1557,14264,505,1248,9.479460847240052,16384,367,-12,0.22785622593067956,868,176,-0.01
174,1566,14322,475,1216,9.442884492661136,16384,371,1,0.2373962986598599,868,172,6.225099601593625e-05
175,1575,14373,447,1192,9.403553299492385,16384,372,32,0.25634517766497567,868,168,0.00199203187250996
176,1584,14422,418,1170,9.362776025236593,16384,374,53,0.26940063091482536,868,164,0.0032993027888446216
177,1593,14477,392,1140,9.32810539523212,16384,375,66,0.2766624843161871,868,160,0.004108565737051793
178,1602,14533,362,1112,9.291952588895821,16384,377,98,0.29631940112289357,868,156,0.006100597609561753
179,1611,14591,331,1083,9.25682382133995,16384,379,118,0.3083126550868496,868,152,0.0073456175298804785
180,1620,14644,297,1060,9.217149907464528,16384,383,153,0.33066008636644106,868,148,0.009524402390438247
181,1629,14682,274,1041,9.175460122699386,16384,387,174,0.34417177914110475,868,144,0.01083167330677291
182,1638,14710,268,1018,9.13849908480781,16384,388,189,0.35204392922513605,868,140,0.011765438247011952
183,1647,14741,265,990,9.105582524271844,16384,388,206,0.36043689320388417,868,136,0.01282370517928287
184,1656,14769,261,964,9.070609535304767,16384,390,228,0.3729631864815932,868,132,0.014193227091633466
185,1665,14797,250,943,9.031812725090036,16384,394,248,0.3853541416566628,868,128,0.015438247011952191
186,1674,14820,253,913,8.998805970149254,16384,398,253,0.3886567164179091,868,124,0.015749501992031872
187,1683,14840,257,885,8.96496437054632,16384,402,259,0.39251781472684044,868,120,0.01612300796812749
188,1692,14869,252,858,8.9314825753101,16384,405,268,0.39751919669226154,868,116,0.016683266932270915
189,1701,14895,245,838,8.895417156286722,16384,406,277,0.4012925969447707,868,112,0.01724352589641434
190,1710,14922,246,810,8.86499123319696,16384,406,275,0.3980128579777915,868,108,0.01711902390438247
191,1719,14941,255,782,8.834883720930232,16384,406,266,0.3906976744186039,868,104,0.016558764940239043
