sim_step,timestep,burned,burning,unburned,burn_rate,size,mitigated,area_saved,burn_rate_reduction,bench_episode_length,timesteps_saved,area_saved_prop
0,0,0,7,16376,7.0,16384,1,16056,16057.0,868,868,0.9995019920318725
1,9,0,11,16365,1.1,16384,8,-12,-0.40000000000000013,868,864,-0.01
2,18,0,19,16352,1.0,16384,13,-21,-0.42105263157894735,868,860,-0.01
3,27,0,37,16330,1.3214285714285714,16384,17,-35,-0.6428571428571428,868,856,-0.01
4,36,0,59,16306,1.5945945945945945,16384,19,-41,-0.5945945945945945,868,852,-0.01
5,45,0,84,16276,1.826086956521739,16384,24,-49,-0.5434782608695652,868,848,-0.01
6,54,0,106,16250,1.9272727272727272,16384,28,-50,-0.3999999999999999,868,844,-0.01
7,63,0,128,16223,2.0,16384,33,-55,-0.34375,868,840,-0.01
8,72,0,151,16199,2.0684931506849313,16384,34,-57,-0.31506849315068486,868,836,-0.01
9,81,0,160,16189,1.951219512195122,16384,35,-44,-0.10975609756097549,868,832,-0.01
10,90,1,180,16165,1.989010989010989,16384,38,-59,-0.23076923076923084,868,828,-0.01
11,99,7,195,16141,2.02,16384,41,-62,-0.20999999999999996,868,824,-0.01
12,108,11,206,16122,1.9908256880733946,16384,45,-60,-0.13761467889908263,868,820,-0.01
13,117,19,214,16105,1.9745762711864407,16384,46,-62,-0.13559322033898313,868,816,-0.01
14,126,37,209,16088,1.937007874015748,16384,50,-63,-0.10236220472440927,868,812,-0.01
15,135,59,203,16069,1.9264705882352942,16384,53,-69,-0.11764705882352944,868,808,-0.01
16,144,84,197,16049,1.9379310344827587,16384,54,-73,-0.13103448275862073,868,804,-0.01
17,153,106,196,16026,1.9610389610389611,16384,56,-77,-0.13636363636363646,868,800,-0.01
18,162,128,209,15986,2.067484662576687,16384,61,-96,-0.2147239263803682,868,796,-0.01
19,171,151,209,15959,2.0930232558139537,16384,65,-88,-0.13372093023255838,868,792,-0.01
20,180,160,222,15933,2.110497237569061,16384,69,-91,-0.12154696132596698,868,788,-0.01
21,189,181,223,15910,2.126315789473684,16384,70,-92,-0.11578947368421044,868,784,-0.01
22,198,202,232,15878,2.180904522613065,16384,72,-102,-0.1507537688442211,868,780,-0.01
23,207,217,246,15846,2.2259615384615383,16384,75,-104,-0.13942307692307665,868,776,-0.01
24,216,233,253,15818,2.23963133640553,16384,80,-103,-0.1059907834101379,868,772,-0.01
25,225,246,268,15788,2.274336283185841,16384,82,-110,-0.1238938053097347,868,768,-0.01
26,234,262,278,15760,2.297872340425532,16384,84,-110,-0.11063829787234081,868,764,-0.01
27,243,281,297,15720,2.3688524590163933,16384,86,-124,-0.15573770491803263,868,760,-0.01
28,252,302,314,15682,2.4347826086956523,16384,86,-124,-0.15019762845849804,868,756,-0.01
29,261,337,309,15650,2.4656488549618323,16384,88,-118,-0.11450381679389343,868,752,-0.01
30,270,360,339,15594,2.5793357933579335,16384,91,-144,-0.195571955719557,868,748,-0.01
31,279,382,370,15539,2.6857142857142855,16384,93,-146,-0.18928571428571406,868,744,-0.01
32,288,404,394,15491,2.7612456747404845,16384,95,-141,-0.1591695501730106,868,740,-0.01
33,297,434,411,15442,2.835570469798658,16384,97,-144,-0.1577181208053693,868,736,-0.01
34,306,463,427,15395,2.8990228013029316,16384,99,-144,-0.14657980456026065,868,732,-0.01
35,315,486,443,15356,2.939873417721519,16384,99,-138,-0.12341772151898756,868,728,-0.01
36,324,514,465,15305,3.0123076923076924,16384,100,-150,-0.15384615384615374,868,724,-0.01
37,333,540,491,15252,3.086826347305389,16384,101,-153,-0.15568862275449113,868,720,-0.01
38,342,578,508,15193,3.1661807580174925,16384,105,-160,-0.1603498542274049,868,716,-0.01
39,351,616,515,15146,3.2130681818181817,16384,107,-152,-0.12784090909090873,868,712,-0.01
40,360,646,521,15109,3.2326869806094183,16384,108,-144,-0.09972299168975063,868,708,-0.01
41,369,699,503,15073,3.2486486486486488,16384,109,-144,-0.09459459459459474,868,704,-0.01
42,378,752,497,15026,3.295514511873351,16384,109,-156,-0.12401055408970985,868,700,-0.01
43,387,798,487,14990,3.3118556701030926,16384,109,-145,-0.09278350515463885,868,696,-0.01
44,396,845,476,14952,3.327455919395466,16384,111,-147,-0.09068010075566768,868,692,-0.01
45,405,890,473,14906,3.357142857142857,16384,115,-157,-0.10344827586206895,868,688,-0.01
46,414,929,487,14849,3.4120481927710844,16384,119,-172,-0.12771084337349414,868,684,-0.01
47,423,979,499,14784,3.4858490566037736,16384,122,-184,-0.14622641509433976,868,680,-0.01
48,432,1031,511,14717,3.561200923787529,16384,125,-189,-0.14780600461893778,868,676,-0.01
49,441,1086,512,14659,3.6153846153846154,16384,127,-183,-0.12669683257918551,868,672,-0.01
50,450,1131,534,14591,3.6917960088691797,16384,128,-195,-0.14855875831485577,868,668,-0.01
51,459,1167,561,14528,3.756521739130435,16384,128,-191,-0.13695652173913064,868,664,-0.01
52,468,1202,605,14449,3.8528784648187635,16384,128,-207,-0.1684434968017059,868,660,-0.01
53,477,1249,626,14380,3.922594142259414,16384,129,-197,-0.14225941422594124,868,656,-0.01
54,486,1285,652,14318,3.97741273100616,16384,129,-191,-0.12731006160164293,868,652,-0.01
55,495,1321,681,14253,4.036290322580645,16384,129,-194,-0.13104838709677402,868,648,-0.01
56,504,1363,699,14193,4.083168316831683,16384,129,-189,-0.11881188118811892,868,644,-0.01
57,513,1416,699,14138,4.114785992217898,16384,131,-184,-0.1031128404669257,868,640,-0.01
58,522,1478,697,14076,4.1586998087954115,16384,133,-193,-0.11472275334608106,868,636,-0.01
59,531,1542,694,14014,4.203007518796992,16384,134,-195,-0.11466165413533869,868,632,-0.01
60,540,1598,708,13941,4.262476894639557,16384,137,-207,-0.12939001848428866,868,628,-0.01
61,549,1665,709,13872,4.316363636363636,16384,138,-206,-0.12363636363636399,868,624,-0.01
62,558,1728,738,13779,4.411449016100179,16384,139,-231,-0.1645796064400722,868,620,-0.01
63,567,1807,737,13698,4.47887323943662,16384,142,-220,-0.13732394366197198,868,616,-0.01
64,576,1875,744,13620,4.538994800693241,16384,145,-220,-0.1299826689774699,868,612,-0.01
65,585,1937,757,13541,4.597269624573379,16384,149,-224,-0.12798634812286647,868,608,-0.01
66,594,2002,769,13460,4.6571428571428575,16384,153,-230,-0.12941176470588278,868,604,-0.01
67,603,2062,798,13369,4.735099337748345,16384,155,-244,-0.1473509933774837,868,600,-0.01
68,612,2115,846,13264,4.830342577487765,16384,159,-260,-0.16476345840130513,868,596,-0.01
69,621,2175,880,13166,4.911575562700965,16384,163,-257,-0.15112540192926094,868,592,-0.01
70,630,2236,913,13070,4.990491283676704,16384,165,-259,-0.14896988906497644,868,588,-0.01
71,639,2306,936,12974,5.065625,16384,168,-261,-0.14531250000000018,868,584,-0.01
72,648,2374,950,12890,5.121725731895223,16384,170,-252,-0.12634822804314272,868,580,-0.01
73,657,2466,954,12792,5.197568389057751,16384,172,-268,-0.14589665653495487,868,576,-0.01
74,666,2544,982,12684,5.286356821589205,16384,174,-280,-0.15892053973013454,868,572,-0.01
75,675,2619,1004,12584,5.359467455621302,16384,177,-274,-0.14349112426035493,868,568,-0.01
76,684,2694,1017,12494,5.417518248175183,16384,179,-267,-0.12846715328467173,868,564,-0.01
77,693,2771,1027,12404,5.472622478386167,16384,182,-269,-0.12536023054755052,868,560,-0.01
78,702,2860,1049,12286,5.560455192034139,16384,189,-300,-0.15789473684210442,868,556,-0.01
79,711,2961,1046,12184,5.627808988764045,16384,193,-291,-0.13764044943820242,868,552,-0.01
80,720,3055,1048,12086,5.690707350901525,16384,195,-291,-0.13314840499306513,868,548,-0.01
81,729,3149,1045,11995,5.745205479452054,16384,195,-286,-0.124657534246575,868,544,-0.01
82,738,3242,1049,11897,5.806495263870095,16384,196,-293,-0.13125845737483033,868,540,-0.01
83,747,3324,1059,11803,5.859625668449198,16384,198,-290,-0.12299465240641716,868,536,-0.01
84,756,3420,1065,11700,5.924702774108322,16384,199,-301,-0.13474240422721273,868,532,-0.01
85,765,3526,1057,11601,5.983028720626632,16384,200,-298,-0.12793733681462172,868,528,-0.01
86,774,3623,1061,11498,6.0438709677419356,16384,202,-303,-0.13032258064516178,868,524,-0.01
87,783,3711,1070,11397,6.098214285714286,16384,206,-303,-0.12372448979591866,868,520,-0.01
88,792,3798,1080,11299,6.151324085750315,16384,207,-304,-0.12232030264817162,868,516,-0.01
89,801,3909,1075,11190,6.214463840399002,16384,210,-316,-0.1321695760598498,868,512,-0.01
90,810,4007,1095,11066,6.290998766954377,16384,216,-334,-0.14549938347718872,868,508,-0.01
91,819,4103,1111,10951,6.3585365853658535,16384,219,-331,-0.13658536585365866,868,504,-0.01
92,828,4194,1134,10834,6.427020506634499,16384,222,-336,-0.13751507840771993,868,500,-0.01
93,837,4291,1161,10707,6.505966587112172,16384,225,-349,-0.1479713603818622,868,496,-0.01
94,846,4383,1193,10581,6.58323494687131,16384,227,-351,-0.14639905548996435,868,492,-0.01
95,855,4485,1201,10468,6.642523364485982,16384,230,-340,-0.12850467289719614,868,488,-0.01
96,864,4583,1212,10359,6.699421965317919,16384,230,-339,-0.12601156069364183,868,484,-0.01
97,873,4684,1200,10269,6.732265446224257,16384,231,-320,-0.10183066361556126,868,480,-0.01
98,882,4781,1196,10176,6.768969422423556,16384,231,-324,-0.10532276330690848,868,476,-0.01
99,891,4878,1202,10073,6.816143497757848,16384,231,-334,-0.11547085201793728,868,472,-0.01
100,900,4984,1201,9966,6.864594894561598,16384,233,-338,-0.11653718091010035,868,468,-0.01
101,909,5102,1191,9855,6.915384615384616,16384,236,-344,-0.11868131868131915,868,464,-0.01
102,918,5214,1203,9731,6.982589771490751,16384,236,-360,-0.1349292709466816,868,460,-0.01
103,927,5328,1248,9571,7.086206896551724,16384,237,-396,-0.1713362068965516,868,456,-0.01
104,936,5452,1259,9434,7.16221985058698,16384,239,-374,-0.1440768409818567,868,452,-0.01
105,945,5576,1270,9299,7.236786469344609,16384,239,-374,-0.14270613107822427,868,448,-0.01
106,954,5686,1285,9174,7.299476439790576,16384,239,-364,-0.1308900523560208,868,444,-0.01
107,963,5795,1308,9042,7.368257261410788,16384,239,-371,-0.13692946058091238,868,440,-0.01
108,972,5884,1331,8929,7.4152106885919835,16384,240,-352,-0.11510791366906492,868,436,-0.01
109,981,5977,1343,8823,7.454175152749491,16384,241,-346,-0.10692464358452103,868,432,-0.01
110,990,6080,1336,8727,7.48335015136226,16384,241,-337,-0.09687184661957637,868,428,-0.01
111,999,6185,1327,8628,7.512,16384,244,-340,-0.0959999999999992,868,424,-0.01
112,1008,6293,1321,8525,7.546085232903865,16384,245,-347,-0.1010901883052524,868,420,-0.01
113,1017,6417,1311,8411,7.591355599214145,16384,245,-359,-0.11198428290766138,868,416,-0.01
114,1026,6576,1298,8263,7.66699123661149,16384,247,-393,-0.1421616358325224,868,412,-0.01
115,1035,6711,1311,8112,7.743243243243243,16384,250,-398,-0.14285714285714235,868,408,-0.01
116,1044,6846,1305,7981,7.8,16384,252,-381,-0.1234449760765548,868,404,-0.01
117,1053,6971,1303,7856,7.850094876660341,16384,254,-377,-0.11669829222011341,868,400,-0.01
118,1062,7103,1324,7700,7.927563499529633,16384,257,-410,-0.14393226716839091,868,396,-0.01
119,1071,7215,1328,7580,7.969216417910448,16384,261,-377,-0.10820895522388074,868,392,-0.01
120,1080,7320,1341,7458,8.012025901942646,16384,265,-383,-0.10915818686401568,868,388,-0.01
121,1089,7416,1335,7364,8.028440366972477,16384,269,-359,-0.08256880733944971,868,384,-0.01
122,1098,7512,1354,7243,8.067333939945405,16384,275,-390,-0.10464058234758866,868,380,-0.01
123,1107,7614,1363,7129,8.101985559566787,16384,278,-389,-0.1001805054151621,868,376,-0.01
124,1116,7728,1372,7005,8.146821844225604,16384,279,-402,-0.11011638316920269,868,372,-0.01
125,1125,7874,1367,6862,8.206927175843694,16384,281,-422,-0.12522202486678502,868,368,-0.01
126,1134,8022,1384,6697,8.287224669603525,16384,281,-446,-0.14537444933920796,868,364,-0.01
127,1143,8151,1407,6544,8.354895104895105,16384,282,-434,-0.13286713286713336,868,360,-0.01
128,1152,8274,1474,6354,8.454466608846488,16384,282,-472,-0.1647875108412844,868,356,-0.01
129,1161,8427,1478,6194,8.524096385542169,16384,285,-442,-0.13511187607573127,868,352,-0.01
130,1170,8543,1511,6043,8.585824081981213,16384,287,-436,-0.12724167378309303,868,348,-0.01
131,1179,8661,1561,5871,8.662711864406779,16384,291,-459,-0.14237288135593218,868,344,-0.01
132,1188,8751,1644,5695,8.742640874684609,16384,294,-467,-0.14550042052144718,868,340,-0.01
133,1197,8866,1681,5542,8.803839732888147,16384,295,-447,-0.12687813021702787,868,336,-0.01
134,1206,8977,1739,5368,8.878210439105219,16384,300,-469,-0.14001657000828516,868,332,-0.01
135,1215,9100,1787,5194,8.953125,16384,303,-474,-0.140625,868,328,-0.01
136,1224,9241,1798,5040,9.01142857142857,16384,305,-457,-0.12408163265306094,868,324,-0.01
137,1233,9406,1814,4859,9.092382495948137,16384,305,-486,-0.14667747163695388,868,320,-0.01
138,1242,9558,1848,4673,9.176186645213194,16384,305,-491,-0.149637972646822,868,316,-0.01
139,1251,9748,1821,4510,9.24041533546326,16384,305,-468,-0.130191693290735,868,312,-0.01
140,1260,9905,1833,4341,9.308485329103886,16384,305,-473,-0.13322759714512422,868,308,-0.01
141,1269,10054,1852,4173,9.374803149606299,16384,305,-470,-0.12992125984251857,868,304,-0.01
142,1278,10222,1861,3996,9.447224394057857,16384,305,-476,-0.13369820172009383,868,300,-0.01
143,1287,10395,1818,3866,9.482142857142858,16384,305,-426,-0.09394409937888248,868,296,-0.01
144,1296,10547,1819,3713,9.534309946029298,16384,305,-445,-0.1079414032382413,868,292,-0.01
145,1305,10716,1774,3589,9.5635528330781,16384,305,-414,-0.08346094946401195,868,288,-0.01
146,1314,10887,1749,3443,9.609125475285172,16384,305,-435,-0.09885931558935468,868,284,-0.01
147,1323,11039,1738,3302,9.650302114803626,16384,305,-428,-0.09290030211480449,868,280,-0.01
148,1332,11220,1687,3172,9.682670667666917,16384,305,-411,-0.07951987996999321,868,276,-0.01
149,1341,11406,1624,3049,9.709388971684053,16384,305,-395,-0.06706408345752557,868,272,-0.01
150,1350,11569,1561,2949,9.718726868985936,16384,305,-358,-0.039230199851960634,868,268,-0.01
151,1359,11738,1474,2867,9.714705882352941,16384,305,-332,-0.019852941176470296,868,264,-0.01
152,1368,11906,1388,2785,9.71073776479182,16384,305,-316,-0.008035062089115641,868,260,-0.01
153,1377,12083,1306,2690,9.716255442670537,16384,305,-311,-0.004354136429608246,868,256,-0.01
154,1386,12213,1276,2590,9.725306416726749,16384,305,-302,0.0021629416005755076,868,252,-0.01
155,1395,12366,1218,2495,9.730659025787965,16384,305,-274,0.02220630372492849,868,248,-0.01
156,1404,12490,1174,2415,9.72526690391459,16384,305,-240,0.0462633451957295,868,244,-0.01
157,1413,12636,1125,2318,9.731966053748232,16384,305,-235,0.04950495049504866,868,240,-0.01
158,1422,12777,1060,2242,9.72382290934645,16384,305,-197,0.07589599437807415,868,236,-0.01
159,1431,12907,1000,2172,9.71159217877095,16384,305,-178,0.08868715083798939,868,232,-0.01
160,1440,13030,944,2105,9.697432338653712,16384,305,-153,0.10548230395558633,868,228,-0.01
161,1449,13130,915,2034,9.686206896551724,16384,305,-139,0.11448275862069046,868,224,-0.01
162,1458,13212,908,1958,9.677861549006169,16384,306,-123,0.12542837559972675,868,220,-0.01
163,1467,13294,882,1902,9.6566757493188,16384,306,-73,0.1587193460490468,868,216,-0.01
164,1476,13389,835,1854,9.630331753554502,16384,306,-39,0.1807718348002716,868,212,-0.01
165,1485,13489,779,1810,9.601615074024226,16384,306,-2,0.2045760430686414,868,208,-0.01
166,1494,13584,734,1760,9.577257525083612,16384,306,21,0.2187290969899678,868,204,0.0013072709163346613
167,1503,13664,708,1706,9.555851063829786,16384,306,43,0.23204787234042712,868,200,0.0026767928286852588
168,1512,13761,679,1638,9.543952412425645,16384,306,59,0.2412425644415066,868,196,0.0036728087649402393
169,1521,13837,663,1578,9.526938239159001,16384,306,79,0.25295663600525664,868,192,0.004917828685258964
170,1530,13907,647,1524,9.50620509470934,16384,306,105,0.26845199216198523,868,188,0.006536354581673307
171,1539,13974,629,1475,9.482467532467533,16384,306,115,0.27337662337662216,868,184,0.007158864541832669
172,1548,14045,601,1432,9.455132343447385,16384,306,121,0.2756617172369271,868,180,0.007532370517928287
173,1557,14120,567,1391,9.426829268292684,16384,306,131,0.2804878048780477,868,176,0.008154880478087649
174,1566,14176,550,1352,9.397574984045947,16384,306,137,0.28270580727504857,868,172,0.008528386454183266
175,1575,14224,535,1319,9.36484771573604,16384,306,159,0.2950507614213205,868,168,0.009897908366533864
176,1584,14268,524,1286,9.332492113564669,16384,306,169,0.2996845425867498,868,164,0.010520418326693226
177,1593,14318,514,1246,9.304893350062736,16384,306,172,0.2998745294855709,868,160,0.010707171314741035
178,1602,14372,497,1209,9.27573300062383,16384,306,195,0.3125389893948842,868,156,0.01213894422310757
179,1611,14440,470,1168,9.249379652605459,16384,306,203,0.3157568238213404,868,152,0.012636952191235059
180,1620,14500,446,1132,9.220234423195558,16384,306,225,0.32757557063541043,868,148,0.014006474103585657
181,1629,14554,434,1090,9.195092024539877,16384,306,223,0.32453987730061407,868,144,0.013881972111553785
