sim_step,timestep,burned,burning,unburned,burn_rate,size,mitigated,area_saved,burn_rate_reduction,bench_episode_length,timesteps_saved,area_saved_prop
0,0,0,3,1020,3.0,1024,1,0,1.0,412,412,0.0
1,9,0,4,1016,0.4,1024,4,-5,-0.10000000000000003,412,408,-0.01
2,18,0,4,1012,0.21052631578947367,1024,8,-8,0.0,412,404,-0.01
3,27,0,4,1004,0.14285714285714285,1024,16,-16,0.0,412,400,-0.01
4,36,0,4,999,0.10810810810810811,1024,21,-21,0.0,412,396,-0.01
5,45,0,4,997,0.08695652173913043,1024,23,-23,0.0,412,392,-0.01
6,54,0,4,994,0.07272727272727272,1024,26,-26,0.0,412,388,-0.01
7,63,0,4,989,0.0625,1024,31,-31,0.0,412,384,-0.01
8,72,0,4,985,0.0547945205479452,1024,35,-35,0.0,412,380,-0.01
9,81,0,4,981,0.04878048780487805,1024,39,-39,0.0,412,376,-0.01
10,90,0,4,979,0.04395604395604396,1024,41,-41,0.0,412,372,-0.01
11,99,0,4,978,0.04,1024,42,-42,0.0,412,368,-0.01
12,108,0,4,976,0.03669724770642202,1024,44,-44,0.0,412,364,-0.01
13,117,0,4,976,0.03389830508474576,1024,44,-44,0.0,412,360,-0.01
14,126,0,4,971,0.031496062992125984,1024,49,-49,0.0,412,356,-0.01
15,135,0,4,969,0.029411764705882353,1024,51,-51,0.0,412,352,-0.01
16,144,0,4,964,0.027586206896551724,1024,56,-56,0.0,412,348,-0.01
17,153,0,4,961,0.025974025974025976,1024,59,-59,0.0,412,344,-0.01
18,162,0,4,959,0.024539877300613498,1024,61,-61,0.0,412,340,-0.01
19,171,0,4,956,0.023255813953488372,1024,64,-64,0.0,412,336,-0.01
20,180,0,4,952,0.022099447513812154,1024,68,-68,0.0,412,332,-0.01
21,189,0,4,948,0.021052631578947368,1024,72,-72,0.0,412,328,-0.01
22,198,0,4,947,0.020100502512562814,1024,73,-73,0.0,412,324,-0.01
23,207,0,4,947,0.019230769230769232,1024,73,-73,0.0,412,320,-0.01
24,216,0,4,943,0.018433179723502304,1024,77,-77,0.0,412,316,-0.01
25,225,0,4,940,0.017699115044247787,1024,80,-80,0.0,412,312,-0.01
26,234,0,4,932,0.01702127659574468,1024,88,-88,0.0,412,308,-0.01
27,243,0,4,929,0.01639344262295082,1024,91,-91,0.0,412,304,-0.01
28,252,0,4,927,0.015810276679841896,1024,93,-93,0.0,412,300,-0.01
29,261,0,4,925,0.015267175572519083,1024,95,-95,0.0,412,296,-0.01
30,270,0,4,922,0.014760147601476014,1024,98,-98,0.0,412,292,-0.01
31,279,0,4,922,0.014285714285714285,1024,98,-98,0.0,412,288,-0.01
32,288,0,4,921,0.01384083044982699,1024,99,-99,0.0,412,284,-0.01
