sim_step,timestep,burned,burning,unburned,burn_rate,size,mitigated,area_saved,burn_rate_reduction,bench_episode_length,timesteps_saved,area_saved_prop
0,0,0,3,1021,3.0,1024,0,1,1.0,412,412,0.25
1,9,0,4,1014,0.4,1024,6,-7,-0.10000000000000003,412,408,-0.01
2,18,0,4,1009,0.21052631578947367,1024,11,-11,0.0,412,404,-0.01
3,27,0,4,1006,0.14285714285714285,1024,14,-14,0.0,412,400,-0.01
4,36,0,4,1003,0.10810810810810811,1024,17,-17,0.0,412,396,-0.01
5,45,0,4,999,0.08695652173913043,1024,21,-21,0.0,412,392,-0.01
6,54,0,4,996,0.07272727272727272,1024,24,-24,0.0,412,388,-0.01
7,63,0,4,992,0.0625,1024,28,-28,0.0,412,384,-0.01
8,72,0,4,989,0.0547945205479452,1024,31,-31,0.0,412,380,-0.01
9,81,0,4,987,0.04878048780487805,1024,33,-33,0.0,412,376,-0.01
10,90,0,4,986,0.04395604395604396,1024,34,-34,0.0,412,372,-0.01
11,99,0,4,986,0.04,1024,34,-34,0.0,412,368,-0.01
12,108,0,4,985,0.03669724770642202,1024,35,-35,0.0,412,364,-0.01
13,117,0,4,980,0.03389830508474576,1024,40,-40,0.0,412,360,-0.01
14,126,0,4,978,0.031496062992125984,1024,42,-42,0.0,412,356,-0.01
15,135,0,4,977,0.029411764705882353,1024,43,-43,0.0,412,352,-0.01
16,144,0,4,976,0.027586206896551724,1024,44,-44,0.0,412,348,-0.01
17,153,0,4,974,0.025974025974025976,1024,46,-46,0.0,412,344,-0.01
18,162,0,4,974,0.024539877300613498,1024,46,-46,0.0,412,340,-0.01
19,171,0,4,973,0.023255813953488372,1024,47,-47,0.0,412,336,-0.01
20,180,0,4,971,0.022099447513812154,1024,49,-49,0.0,412,332,-0.01
21,189,0,4,971,0.021052631578947368,1024,49,-49,0.0,412,328,-0.01
22,198,0,4,968,0.020100502512562814,1024,52,-52,0.0,412,324,-0.01
23,207,0,4,965,0.019230769230769232,1024,55,-55,0.0,412,320,-0.01
24,216,0,4,961,0.018433179723502304,1024,59,-59,0.0,412,316,-0.01
25,225,0,4,958,0.017699115044247787,1024,62,-62,0.0,412,312,-0.01
26,234,0,4,957,0.01702127659574468,1024,63,-63,0.0,412,308,-0.01
27,243,0,4,956,0.01639344262295082,1024,64,-64,0.0,412,304,-0.01
28,252,0,4,953,0.015810276679841896,1024,67,-67,0.0,412,300,-0.01
29,261,0,4,950,0.015267175572519083,1024,70,-70,0.0,412,296,-0.01
30,270,0,4,947,0.014760147601476014,1024,73,-73,0.0,412,292,-0.01
31,279,0,4,945,0.014285714285714285,1024,75,-75,0.0,412,288,-0.01
32,288,0,4,944,0.01384083044982699,1024,76,-76,0.0,412,284,-0.01
33,297,0,4,940,0.013422818791946308,1024,80,-80,0.0,412,280,-0.01
34,306,0,4,938,0.013029315960912053,1024,82,-82,0.0,412,276,-0.01
35,315,0,4,938,0.012658227848101266,1024,82,-82,0.0,412,272,-0.01
36,324,0,4,934,0.012307692307692308,1024,86,-86,0.0,412,268,-0.01
37,333,0,4,930,0.011976047904191617,1024,90,-90,0.0,412,264,-0.01
38,342,0,4,928,0.011661807580174927,1024,92,-92,0.0,412,260,-0.01
39,351,0,4,927,0.011363636363636364,1024,93,-93,0.0,412,256,-0.01
40,360,0,4,926,0.0110803324099723,1024,94,-94,0.0,412,252,-0.01
41,369,0,4,926,0.010810810810810811,1024,94,-94,0.0,412,248,-0.01
42,378,0,4,923,0.010554089709762533,1024,97,-97,0.0,412,244,-0.01
43,387,0,4,919,0.010309278350515464,1024,101,-101,0.0,412,240,-0.01
44,396,0,4,916,0.010075566750629723,1024,104,-104,0.0,412,236,-0.01
45,405,0,4,912,0.009852216748768473,1024,108,-108,0.0,412,232,-0.01
46,414,0,4,909,0.00963855421686747,1024,111,-111,0.0,412,228,-0.01
47,423,0,5,904,0.01179245283018868,1024,115,-116,-0.002358490566037737,412,224,-0.01
