sim_step,timestep,burned,burning,unburned,burn_rate,size,mitigated,area_saved,burn_rate_reduction,bench_episode_length,timesteps_saved,area_saved_prop
35,315,486,443,15374,2.939873417721519,16384,81,-120,-0.12341772151898756,868,728,-0.01
36,324,514,465,15320,3.0123076923076924,16384,85,-135,-0.15384615384615374,868,724,-0.01
37,333,540,491,15265,3.086826347305389,16384,88,-140,-0.15568862275449113,868,720,-0.01
38,342,578,508,15206,3.1661807580174925,16384,92,-147,-0.1603498542274049,868,716,-0.01
39,351,616,515,15158,3.2130681818181817,16384,95,-140,-0.12784090909090873,868,712,-0.01
40,360,646,521,15120,3.2326869806094183,16384,97,-133,-0.09972299168975063,868,708,-0.01
41,369,699,503,15081,3.2486486486486488,16384,101,-136,-0.09459459459459474,868,704,-0.01
42,378,752,497,15034,3.295514511873351,16384,101,-148,-0.12401055408970985,868,700,-0.01
43,387,798,487,14996,3.3118556701030926,16384,103,-139,-0.09278350515463885,868,696,-0.01
44,396,845,476,14956,3.327455919395466,16384,107,-143,-0.09068010075566768,868,692,-0.01
45,405,890,473,14911,3.357142857142857,16384,110,-152,-0.10344827586206895,868,688,-0.01
46,414,929,487,14855,3.4120481927710844,16384,113,-166,-0.12771084337349414,868,684,-0.01
47,423,979,499,14792,3.4858490566037736,16384,114,-176,-0.14622641509433976,868,680,-0.01
48,432,1031,511,14724,3.561200923787529,16384,118,-182,-0.14780600461893778,868,676,-0.01
49,441,1086,512,14664,3.6153846153846154,16384,122,-178,-0.12669683257918551,868,672,-0.01
50,450,1131,534,14593,3.6917960088691797,16384,126,-193,-0.14855875831485577,868,668,-0.01
51,459,1167,561,14529,3.756521739130435,16384,127,-190,-0.13695652173913064,868,664,-0.01
52,468,1202,605,14449,3.8528784648187635,16384,128,-207,-0.1684434968017059,868,660,-0.01
53,477,1249,626,14381,3.922594142259414,16384,128,-196,-0.14225941422594124,868,656,-0.01
54,486,1285,652,14317,3.97741273100616,16384,130,-192,-0.12731006160164293,868,652,-0.01
55,495,1321,681,14252,4.036290322580645,16384,130,-195,-0.13104838709677402,868,648,-0.01
56,504,1363,699,14188,4.083168316831683,16384,134,-194,-0.11881188118811892,868,644,-0.01
57,513,1416,699,14133,4.114785992217898,16384,136,-189,-0.1031128404669257,868,640,-0.01
58,522,1478,697,14073,4.1586998087954115,16384,136,-196,-0.11472275334608106,868,636,-0.01
59,531,1542,694,14009,4.203007518796992,16384,139,-200,-0.11466165413533869,868,632,-0.01
60,540,1598,708,13938,4.262476894639557,16384,140,-210,-0.12939001848428866,868,628,-0.01
61,549,1665,709,13869,4.316363636363636,16384,141,-209,-0.12363636363636399,868,624,-0.01
62,558,1728,738,13773,4.411449016100179,16384,145,-237,-0.1645796064400722,868,620,-0.01
63,567,1807,737,13688,4.47887323943662,16384,152,-230,-0.13732394366197198,868,616,-0.01
64,576,1875,744,13608,4.538994800693241,16384,157,-232,-0.1299826689774699,868,612,-0.01
65,585,1937,757,13530,4.597269624573379,16384,160,-235,-0.12798634812286647,868,608,-0.01
66,594,2002,769,13450,4.6571428571428575,16384,163,-240,-0.12941176470588278,868,604,-0.01
67,603,2062,798,13356,4.735099337748345,16384,168,-257,-0.1473509933774837,868,600,-0.01
68,612,2115,846,13253,4.830342577487765,16384,170,-271,-0.16476345840130513,868,596,-0.01
69,621,2175,880,13156,4.911575562700965,16384,173,-267,-0.15112540192926094,868,592,-0.01
70,630,2236,913,13057,4.990491283676704,16384,178,-272,-0.14896988906497644,868,588,-0.01
71,639,2306,936,12960,5.065625,16384,182,-275,-0.14531250000000018,868,584,-0.01
72,648,2374,950,12874,5.121725731895223,16384,186,-268,-0.12634822804314272,868,580,-0.01
73,657,2466,954,12777,5.197568389057751,16384,187,-283,-0.14589665653495487,868,576,-0.01
74,666,2544,982,12668,5.286356821589205,16384,190,-296,-0.15892053973013454,868,572,-0.01
75,675,2619,1004,12569,5.359467455621302,16384,192,-289,-0.14349112426035493,868,568,-0.01
76,684,2694,1017,12476,5.417518248175183,16384,197,-285,-0.12846715328467173,868,564,-0.01
77,693,2771,1027,12385,5.472622478386167,16384,201,-288,-0.12536023054755052,868,560,-0.01
78,702,2860,1049,12274,5.560455192034139,16384,201,-312,-0.15789473684210442,868,556,-0.01
79,711,2961,1046,12175,5.627808988764045,16384,202,-300,-0.13764044943820242,868,552,-0.01
80,720,3055,1048,12075,5.690707350901525,16384,206,-302,-0.13314840499306513,868,548,-0.01
81,729,3149,1045,11982,5.745205479452054,16384,208,-299,-0.124657534246575,868,544,-0.01
82,738,3242,1049,11883,5.806495263870095,16384,210,-307,-0.13125845737483033,868,540,-0.01
83,747,3324,1059,11786,5.859625668449198,16384,215,-307,-0.12299465240641716,868,536,-0.01
84,756,3420,1065,11679,5.924702774108322,16384,220,-322,-0.13474240422721273,868,532,-0.01
85,765,3526,1057,11578,5.983028720626632,16384,223,-321,-0.12793733681462172,868,528,-0.01
86,774,3623,1061,11472,6.0438709677419356,16384,228,-329,-0.13032258064516178,868,524,-0.01
87,783,3711,1070,11373,6.098214285714286,16384,230,-327,-0.12372448979591866,868,520,-0.01
88,792,3798,1080,11272,6.151324085750315,16384,234,-331,-0.12232030264817162,868,516,-0.01
89,801,3909,1075,11161,6.214463840399002,16384,239,-345,-0.1321695760598498,868,512,-0.01
90,810,4007,1095,11040,6.290998766954377,16384,242,-360,-0.14549938347718872,868,508,-0.01
91,819,4103,1111,10927,6.3585365853658535,16384,243,-355,-0.13658536585365866,868,504,-0.01
92,828,4194,1134,10809,6.427020506634499,16384,247,-361,-0.13751507840771993,868,500,-0.01
93,837,4291,1161,10683,6.505966587112172,16384,249,-373,-0.1479713603818622,868,496,-0.01
94,846,4383,1193,10556,6.58323494687131,16384,252,-376,-0.14639905548996435,868,492,-0.01
95,855,4485,1201,10445,6.642523364485982,16384,253,-363,-0.12850467289719614,868,488,-0.01
96,864,4583,1212,10335,6.699421965317919,16384,254,-363,-0.12601156069364183,868,484,-0.01
97,873,4684,1200,10243,6.732265446224257,16384,257,-346,-0.10183066361556126,868,480,-0.01
98,882,4781,1196,10149,6.768969422423556,16384,258,-351,-0.10532276330690848,868,476,-0.01
99,891,4878,1202,10042,6.816143497757848,16384,262,-365,-0.11547085201793728,868,472,-0.01
100,900,4984,1201,9934,6.864594894561598,16384,265,-370,-0.11653718091010035,868,468,-0.01
101,909,5102,1191,9825,6.915384615384616,16384,266,-374,-0.11868131868131915,868,464,-0.01
102,918,5214,1203,9700,6.982589771490751,16384,267,-391,-0.1349292709466816,868,460,-0.01
103,927,5328,1248,9539,7.086206896551724,16384,269,-428,-0.1713362068965516,868,456,-0.01
104,936,5452,1259,9404,7.16221985058698,16384,269,-404,-0.1440768409818567,868,452,-0.01
105,945,5576,1270,9267,7.236786469344609,16384,271,-406,-0.14270613107822427,868,448,-0.01
106,954,5686,1285,9141,7.299476439790576,16384,272,-397,-0.1308900523560208,868,444,-0.01
107,963,5795,1308,9008,7.368257261410788,16384,273,-405,-0.13692946058091238,868,440,-0.01
108,972,5884,1331,8896,7.4152106885919835,16384,273,-385,-0.11510791366906492,868,436,-0.01
109,981,5977,1343,8785,7.454175152749491,16384,279,-384,-0.10692464358452103,868,432,-0.01
110,990,6080,1336,8685,7.48335015136226,16384,283,-379,-0.09687184661957637,868,428,-0.01
111,999,6185,1327,8587,7.512,16384,285,-381,-0.0959999999999992,868,424,-0.01
112,1008,6293,1321,8485,7.546085232903865,16384,285,-387,-0.1010901883052524,868,420,-0.01
113,1017,6417,1311,8371,7.591355599214145,16384,285,-399,-0.11198428290766138,868,416,-0.01
114,1026,6576,1298,8225,7.66699123661149,16384,285,-431,-0.1421616358325224,868,412,-0.01
115,1035,6711,1311,8077,7.743243243243243,16384,285,-433,-0.14285714285714235,868,408,-0.01
116,1044,6846,1305,7946,7.8,16384,287,-416,-0.1234449760765548,868,404,-0.01
117,1053,6971,1303,7818,7.850094876660341,16384,292,-415,-0.11669829222011341,868,400,-0.01
118,1062,7103,1324,7661,7.927563499529633,16384,296,-449,-0.14393226716839091,868,396,-0.01
119,1071,7215,1328,7544,7.969216417910448,16384,297,-413,-0.10820895522388074,868,392,-0.01
120,1080,7320,1341,7424,8.012025901942646,16384,299,-417,-0.10915818686401568,868,388,-0.01
121,1089,7416,1335,7330,8.028440366972477,16384,303,-393,-0.08256880733944971,868,384,-0.01
122,1098,7512,1354,7212,8.067333939945405,16384,306,-421,-0.10464058234758866,868,380,-0.01
123,1107,7614,1363,7098,8.101985559566787,16384,309,-420,-0.1001805054151621,868,376,-0.01
124,1116,7728,1372,6972,8.146821844225604,16384,312,-435,-0.11011638316920269,868,372,-0.01
125,1125,7874,1367,6827,8.206927175843694,16384,316,-457,-0.12522202486678502,868,368,-0.01
126,1134,8022,1384,6660,8.287224669603525,16384,318,-483,-0.14537444933920796,868,364,-0.01
127,1143,8151,1407,6502,8.354895104895105,16384,324,-476,-0.13286713286713336,868,360,-0.01
128,1152,8274,1474,6309,8.454466608846488,16384,327,-517,-0.1647875108412844,868,356,-0.01
129,1161,8427,1478,6147,8.524096385542169,16384,332,-489,-0.13511187607573127,868,352,-0.01
130,1170,8543,1511,5997,8.585824081981213,16384,333,-482,-0.12724167378309303,868,348,-0.01
131,1179,8661,1561,5823,8.662711864406779,16384,339,-507,-0.14237288135593218,868,344,-0.01
132,1188,8751,1644,5647,8.742640874684609,16384,342,-515,-0.14550042052144718,868,340,-0.01
133,1197,8866,1680,5494,8.803005008347245,16384,344,-495,-0.1260434056761266,868,336,-0.01
134,1206,8977,1738,5323,8.87738193869097,16384,346,-514,-0.13918806959403618,868,332,-0.01
135,1215,9100,1784,5152,8.950657894736842,16384,348,-516,-0.13815789473684248,868,328,-0.01
136,1224,9241,1791,4999,9.005714285714285,16384,353,-498,-0.1183673469387756,868,324,-0.01
137,1233,9406,1800,4823,9.081037277147487,16384,355,-522,-0.1353322528363048,868,320,-0.01
138,1242,9558,1823,4645,9.156074014481094,16384,358,-519,-0.12952534191472154,868,316,-0.01
139,1251,9748,1779,4497,9.206869009584665,16384,360,-481,-0.09664536741214036,868,312,-0.01
140,1260,9905,1773,4344,9.2609040444092,16384,362,-470,-0.08564631245043763,868,308,-0.01
141,1269,10054,1768,4197,9.308661417322835,16384,365,-446,-0.06377952755905447,868,304,-0.01
142,1278,10222,1745,4048,9.35652853792025,16384,369,-424,-0.04300234558248661,868,300,-0.01
143,1287,10395,1669,3951,9.366459627329192,16384,369,-341,0.02173913043478315,868,296,-0.01
144,1296,10546,1628,3838,9.38627602158828,16384,372,-320,0.04009252120277651,868,292,-0.01
145,1305,10715,1546,3751,9.388208269525268,16384,372,-252,0.09188361408881995,868,288,-0.01
146,1314,10884,1488,3638,9.408365019011407,16384,374,-240,0.1019011406844097,868,284,-0.01
147,1323,11032,1448,3529,9.425981873111782,16384,375,-201,0.13141993957703946,868,280,-0.01
148,1332,11206,1376,3426,9.438859714928732,16384,376,-157,0.16429107276819188,868,276,-0.01
149,1341,11381,1288,3337,9.440387481371088,16384,378,-107,0.20193740685543915,868,272,-0.01
150,1350,11527,1205,3273,9.424130273871206,16384,379,-34,0.2553663952627687,868,268,-0.01
151,1359,11678,1109,3217,9.402205882352941,16384,380,18,0.2926470588235297,868,264,0.0011205179282868527
152,1368,11822,1014,3166,9.37618699780862,16384,382,65,0.3265157048940832,868,260,0.0040463147410358564
153,1377,11967,921,3111,9.352685050798259,16384,385,110,0.35921625544266966,868,256,0.006847609561752988
154,1386,12064,887,3048,9.337418889689978,16384,385,156,0.39005046863734627,868,252,0.009711155378486056
155,1395,12174,825,3000,9.31160458452722,16384,385,231,0.4412607449856729,868,248,0.014379980079681274
156,1404,12261,767,2971,9.272597864768683,16384,385,316,0.49893238434163756,868,244,0.019671314741035856
157,1413,12372,685,2942,9.234087694483733,16384,385,389,0.5473833097595477,868,240,0.024215637450199202
158,1422,12480,598,2918,9.190442726633872,16384,388,479,0.6092761770906527,868,236,0.029818227091633467
159,1431,12582,523,2884,9.151536312849162,16384,395,534,0.6487430167597772,868,232,0.03324203187250996
160,1440,12669,460,2856,9.111034004163775,16384,399,598,0.6918806384455234,868,228,0.03722609561752988
161,1449,12732,428,2824,9.075862068965517,16384,400,651,0.7248275862068976,868,224,0.0405253984063745
162,1458,12787,402,2795,9.039753255654558,16384,400,714,0.7635366689513372,868,220,0.04444721115537849
163,1467,12836,362,2786,8.990463215258856,16384,400,811,0.8249318801089913,868,216,0.0504855577689243
164,1476,12888,319,2775,8.941773865944482,16384,402,882,0.869329722410292,868,212,0.05490537848605578
165,1485,12951,270,2761,8.897039030955586,16384,402,949,0.909152086137281,868,208,0.05907619521912351
166,1494,12999,238,2745,8.85418060200669,16384,402,1006,0.9418060200668901,868,204,0.06262450199203187
167,1503,13028,227,2727,8.81316489361702,16384,402,1064,0.9747340425531927,868,200,0.06623505976095617
168,1512,13057,220,2705,8.775280898876405,16384,402,1126,1.0099140779907465,868,196,0.07009462151394422
169,1521,13078,219,2685,8.7365308804205,16384,402,1186,1.0433639947437587,868,192,0.0738296812749004
170,1530,13105,220,2657,8.703461789679947,16384,402,1238,1.0711952971913785,868,188,0.07706673306772908
171,1539,13129,224,2628,8.67077922077922,16384,403,1268,1.0850649350649348,868,184,0.07893426294820717
172,1548,13160,224,2596,8.64041316978696,16384,404,1285,1.090380890897352,868,180,0.07999252988047809
173,1557,13189,221,2570,8.607188703465981,16384,404,1310,1.1001283697047501,868,176,0.08154880478087649
174,1566,13198,235,2546,8.572431397574984,16384,405,1331,1.1078493937460117,868,172,0.08285607569721115
175,1575,13207,247,2524,8.536802030456853,16384,406,1364,1.123096446700508,868,168,0.08491035856573705
176,1584,13221,259,2498,8.504731861198739,16384,406,1381,1.1274447949526802,868,164,0.08596862549800798
177,1593,13237,280,2461,8.479924717691343,16384,406,1387,1.1248431618569636,868,160,0.08634213147410359
178,1602,13255,301,2422,8.456643792888334,16384,406,1408,1.1316281971303805,868,156,0.08764940239043825
179,1611,13277,321,2378,8.435483870967742,16384,408,1413,1.1296526054590572,868,152,0.08796065737051793
180,1620,13297,346,2333,8.41640962368908,16384,408,1426,1.131400370141888,868,148,0.0887699203187251
181,1629,13325,365,2286,8.39877300613497,16384,408,1419,1.1208588957055206,868,144,0.08833416334661355
182,1638,13353,379,2243,8.378279438682123,16384,409,1414,1.1122635753508234,868,140,0.08802290836653387
183,1647,13384,400,2191,8.364077669902912,16384,409,1407,1.1019417475728162,868,136,0.08758715139442232
184,1656,13410,410,2155,8.340374170187085,16384,409,1419,1.1031985515992755,868,132,0.08833416334661355
185,1665,13433,429,2113,8.320528211284513,16384,409,1418,1.0966386554621863,868,128,0.08827191235059761
186,1674,13454,447,2074,8.299104477611941,16384,409,1414,1.0883582089552224,868,124,0.08802290836653387
187,1683,13480,457,2038,8.276128266033254,16384,409,1412,1.0813539192399055,868,120,0.087898406374502
188,1692,13517,479,1979,8.266981689308919,16384,409,1389,1.0620200826934436,868,116,0.08646663346613546
189,1701,13556,491,1928,8.253231492361927,16384,409,1367,1.0434782608695663,868,112,0.08509711155378485
190,1710,13598,515,1862,8.248392752776155,16384,409,1327,1.0146113383985966,868,108,0.0826070717131474
191,1719,13643,528,1804,8.238953488372093,16384,409,1288,0.986627906976743,868,104,0.0801792828685259
192,1728,13690,548,1737,8.234817813765183,16384,409,1244,0.9560439560439562,868,100,0.0774402390438247
193,1737,13732,577,1666,8.233026467203683,16384,409,1199,0.9252013808975832,868,96,0.07463894422310757
194,1746,13784,586,1605,8.22552947910704,16384,409,1173,0.905552375500859,868,92,0.07302041832669323
195,1755,13820,614,1541,8.219817767653758,16384,409,1134,0.8787015945330303,868,88,0.07059262948207172
196,1764,13862,637,1476,8.21473087818697,16384,409,1089,0.8487252124645881,868,84,0.06779133466135458
197,1773,13901,669,1405,8.213077790304396,16384,409,1036,0.8145434047350619,868,80,0.06449203187250996
198,1782,13937,718,1320,8.2192933258553,16384,409,957,0.766124509254066,868,76,0.059574203187251
199,1791,13996,739,1240,8.22265625,16384,409,886,0.72265625,868,72,0.05515438247011952
200,1800,14047,766,1162,8.224875069405886,16384,409,816,0.6801776790671834,868,68,0.05079681274900399
201,1809,14113,754,1108,8.213812154696132,16384,409,769,0.650828729281768,868,64,0.04787101593625498
202,1818,14171,752,1052,8.203958218801539,16384,409,719,0.6201209455744916,868,60,0.04475846613545817
203,1827,14238,753,984,8.200765864332604,16384,409,657,0.5831509846827139,868,56,0.04089890438247012
204,1836,14309,727,939,8.185084376701143,16384,409,615,0.5574305933587365,868,52,0.0382843625498008
205,1845,14370,733,872,8.181473456121344,16384,409,550,0.5195016251354279,868,48,0.03423804780876494
206,1854,14434,723,818,8.17088948787062,16384,409,498,0.48894878706199485,868,44,0.031000996015936255
207,1863,14499,693,783,8.150214592274677,16384,409,463,0.46781115879828405,868,40,0.028822211155378485
208,1872,14570,660,745,8.131340096102509,16384,409,425,0.4452749599572883,868,36,0.02645667330677291
209,1881,14655,599,721,8.105207226354942,16384,409,401,0.4303931987247598,868,32,0.024962649402390437
210,1890,14735,548,692,8.081967213114755,16384,409,372,0.41300898995240587,868,28,0.023157370517928287
211,1899,14813,502,660,8.060526315789474,16384,409,340,0.39421052631578846,868,24,0.021165338645418325
212,1908,14867,479,629,8.038763750654793,16384,409,309,0.37611314824515496,868,20,0.019235557768924303
213,1917,14923,449,603,8.014598540145986,16384,409,283,0.3607924921793533,868,16,0.017617031872509962
214,1926,14991,399,585,7.986507524649714,16384,409,265,0.3497664763881678,868,12,0.016496513944223107
215,1935,15036,373,566,7.959194214876033,16384,409,246,0.33832644628099207,868,8,0.015313745019920319
216,1944,15103,328,544,7.933676092544987,16384,409,224,0.32544987146529536,868,4,0.013944223107569721
217,1953,15157,282,536,7.901228249744115,16384,409,216,0.31985670419651946,868,0,0.013446215139442231
218,1962,15192,267,516,7.875191034131431,16384,409,196,0.3082017320427912,868,-4,0.012201195219123506
219,1971,15230,242,503,7.845841784989858,16384,409,183,0.3002028397565919,868,-8,0.011391932270916335
220,1980,15254,233,488,7.817768803634528,16384,409,168,0.2912670368500754,868,-12,0.01045816733067729
221,1989,15283,220,472,7.790452261306533,16384,409,152,0.28190954773869326,868,-16,0.009462151394422311
222,1998,15315,207,453,7.76488244122061,16384,409,133,0.27113556778389203,868,-20,0.008279382470119521
223,2007,15346,184,445,7.73406374501992,16384,409,125,0.26593625498007967,868,-24,0.007781374501992032
224,2016,15372,161,442,7.701041150223103,16384,409,122,0.26326227069905794,868,-28,0.007594621513944223
225,2025,15390,145,440,7.66781836130306,16384,409,120,0.26110562685093797,868,-32,0.007470119521912351
226,2034,15409,127,439,7.634398034398035,16384,409,119,0.2594594594594595,868,-36,0.007407868525896415
227,2043,15431,105,439,7.6007827788649704,16384,409,119,0.2583170254403129,868,-40,0.007407868525896415
228,2052,15439,97,439,7.567462250365319,16384,409,119,0.2571846078908919,868,-44,0.007407868525896415
229,2061,15459,77,439,7.53443258971872,16384,409,119,0.25606207565470385,868,-48,0.007407868525896415
230,2070,15472,64,438,7.5016900048285855,16384,410,118,0.25494929985514236,868,-52,0.0073456175298804785
231,2079,15487,49,438,7.469230769230769,16384,410,118,0.25384615384615383,868,-56,0.0073456175298804785
232,2088,15503,33,438,7.437051220679751,16384,410,118,0.252752513164193,868,-60,0.0073456175298804785
233,2097,15522,14,438,7.405147759771211,16384,410,118,0.2516682554814107,868,-64,0.0073456175298804785
234,2106,15530,6,438,7.373516848599905,16384,410,118,0.25059326056003783,868,-68,0.0073456175298804785
235,2115,15533,3,438,7.342155009451796,16384,410,118,0.24952741020793923,868,-72,0.0073456175298804785
236,2124,15535,1,438,7.311058823529412,16384,410,118,0.24847058823529444,868,-76,0.0073456175298804785
237,2133,15536,0,438,7.280224929709465,16384,410,118,0.24742268041237114,868,-80,0.0073456175298804785
