sim_step,timestep,burned,burning,unburned,burn_rate,size,mitigated,area_saved,burn_rate_reduction,bench_episode_length,timesteps_saved,area_saved_prop
38,342,578,508,15204,3.1661807580174925,16384,94,-149,-0.1603498542274049,868,716,-0.01
39,351,616,515,15157,3.2130681818181817,16384,96,-141,-0.12784090909090873,868,712,-0.01
40,360,646,521,15118,3.2326869806094183,16384,99,-135,-0.09972299168975063,868,708,-0.01
41,369,699,503,15081,3.2486486486486488,16384,101,-136,-0.09459459459459474,868,704,-0.01
42,378,752,497,15033,3.295514511873351,16384,102,-149,-0.12401055408970985,868,700,-0.01
43,387,798,487,14996,3.3118556701030926,16384,103,-139,-0.09278350515463885,868,696,-0.01
44,396,845,476,14955,3.327455919395466,16384,108,-144,-0.09068010075566768,868,692,-0.01
45,405,890,473,14910,3.357142857142857,16384,111,-153,-0.10344827586206895,868,688,-0.01
46,414,929,487,14853,3.4120481927710844,16384,115,-168,-0.12771084337349414,868,684,-0.01
47,423,979,499,14788,3.4858490566037736,16384,118,-180,-0.14622641509433976,868,680,-0.01
48,432,1031,511,14722,3.561200923787529,16384,120,-184,-0.14780600461893778,868,676,-0.01
49,441,1086,512,14664,3.6153846153846154,16384,122,-178,-0.12669683257918551,868,672,-0.01
50,450,1131,534,14593,3.6917960088691797,16384,126,-193,-0.14855875831485577,868,668,-0.01
51,459,1167,561,14530,3.756521739130435,16384,126,-189,-0.13695652173913064,868,664,-0.01
52,468,1202,605,14449,3.8528784648187635,16384,128,-207,-0.1684434968017059,868,660,-0.01
53,477,1249,626,14381,3.922594142259414,16384,128,-196,-0.14225941422594124,868,656,-0.01
54,486,1285,652,14316,3.97741273100616,16384,131,-193,-0.12731006160164293,868,652,-0.01
55,495,1321,681,14250,4.036290322580645,16384,132,-197,-0.13104838709677402,868,648,-0.01
56,504,1363,699,14185,4.083168316831683,16384,137,-197,-0.11881188118811892,868,644,-0.01
57,513,1416,699,14130,4.114785992217898,16384,139,-192,-0.1031128404669257,868,640,-0.01
58,522,1478,697,14069,4.1586998087954115,16384,140,-200,-0.11472275334608106,868,636,-0.01
59,531,1542,694,14008,4.203007518796992,16384,140,-201,-0.11466165413533869,868,632,-0.01
60,540,1598,708,13937,4.262476894639557,16384,141,-211,-0.12939001848428866,868,628,-0.01
61,549,1665,709,13864,4.316363636363636,16384,146,-214,-0.12363636363636399,868,624,-0.01
62,558,1728,738,13768,4.411449016100179,16384,150,-242,-0.1645796064400722,868,620,-0.01
63,567,1807,737,13685,4.47887323943662,16384,155,-233,-0.13732394366197198,868,616,-0.01
64,576,1875,744,13606,4.538994800693241,16384,159,-234,-0.1299826689774699,868,612,-0.01
65,585,1937,757,13530,4.597269624573379,16384,160,-235,-0.12798634812286647,868,608,-0.01
66,594,2002,769,13453,4.6571428571428575,16384,160,-237,-0.12941176470588278,868,604,-0.01
67,603,2062,798,13364,4.735099337748345,16384,160,-249,-0.1473509933774837,868,600,-0.01
68,612,2115,846,13261,4.830342577487765,16384,162,-263,-0.16476345840130513,868,596,-0.01
69,621,2175,880,13165,4.911575562700965,16384,164,-258,-0.15112540192926094,868,592,-0.01
70,630,2236,913,13066,4.990491283676704,16384,169,-263,-0.14896988906497644,868,588,-0.01
71,639,2306,936,12969,5.065625,16384,173,-266,-0.14531250000000018,868,584,-0.01
72,648,2374,950,12884,5.121725731895223,16384,176,-258,-0.12634822804314272,868,580,-0.01
73,657,2466,954,12788,5.197568389057751,16384,176,-272,-0.14589665653495487,868,576,-0.01
74,666,2544,982,12682,5.286356821589205,16384,176,-282,-0.15892053973013454,868,572,-0.01
75,675,2619,1004,12585,5.359467455621302,16384,176,-273,-0.14349112426035493,868,568,-0.01
76,684,2694,1017,12496,5.417518248175183,16384,177,-265,-0.12846715328467173,868,564,-0.01
77,693,2771,1027,12405,5.472622478386167,16384,181,-268,-0.12536023054755052,868,560,-0.01
78,702,2860,1049,12290,5.560455192034139,16384,185,-296,-0.15789473684210442,868,556,-0.01
79,711,2961,1046,12190,5.627808988764045,16384,187,-285,-0.13764044943820242,868,552,-0.01
80,720,3055,1048,12092,5.690707350901525,16384,189,-285,-0.13314840499306513,868,548,-0.01
81,729,3149,1045,12001,5.745205479452054,16384,189,-280,-0.124657534246575,868,544,-0.01
82,738,3242,1049,11901,5.806495263870095,16384,192,-289,-0.13125845737483033,868,540,-0.01
83,747,3324,1059,11806,5.859625668449198,16384,195,-287,-0.12299465240641716,868,536,-0.01
84,756,3420,1065,11700,5.924702774108322,16384,199,-301,-0.13474240422721273,868,532,-0.01
85,765,3526,1057,11597,5.983028720626632,16384,204,-302,-0.12793733681462172,868,528,-0.01
86,774,3623,1061,11491,6.0438709677419356,16384,209,-310,-0.13032258064516178,868,524,-0.01
87,783,3711,1070,11392,6.098214285714286,16384,211,-308,-0.12372448979591866,868,520,-0.01
88,792,3798,1080,11293,6.151324085750315,16384,213,-310,-0.12232030264817162,868,516,-0.01
89,801,3909,1075,11183,6.214463840399002,16384,217,-323,-0.1321695760598498,868,512,-0.01
90,810,4007,1095,11063,6.290998766954377,16384,219,-337,-0.14549938347718872,868,508,-0.01
91,819,4103,1111,10951,6.3585365853658535,16384,219,-331,-0.13658536585365866,868,504,-0.01
92,828,4194,1134,10837,6.427020506634499,16384,219,-333,-0.13751507840771993,868,500,-0.01
93,837,4291,1161,10711,6.505966587112172,16384,221,-345,-0.1479713603818622,868,496,-0.01
94,846,4383,1193,10585,6.58323494687131,16384,223,-347,-0.14639905548996435,868,492,-0.01
95,855,4485,1201,10471,6.642523364485982,16384,227,-337,-0.12850467289719614,868,488,-0.01
96,864,4583,1212,10357,6.699421965317919,16384,232,-341,-0.12601156069364183,868,484,-0.01
97,873,4684,1200,10265,6.732265446224257,16384,235,-324,-0.10183066361556126,868,480,-0.01
98,882,4781,1196,10172,6.768969422423556,16384,235,-328,-0.10532276330690848,868,476,-0.01
99,891,4878,1202,10068,6.816143497757848,16384,236,-339,-0.11547085201793728,868,472,-0.01
100,900,4984,1201,9963,6.864594894561598,16384,236,-341,-0.11653718091010035,868,468,-0.01
101,909,5102,1191,9855,6.915384615384616,16384,236,-344,-0.11868131868131915,868,464,-0.01
102,918,5214,1203,9730,6.982589771490751,16384,237,-361,-0.1349292709466816,868,460,-0.01
103,927,5328,1248,9567,7.086206896551724,16384,241,-400,-0.1713362068965516,868,456,-0.01
104,936,5452,1259,9429,7.16221985058698,16384,244,-379,-0.1440768409818567,868,452,-0.01
105,945,5576,1270,9294,7.236786469344609,16384,244,-379,-0.14270613107822427,868,448,-0.01
106,954,5686,1285,9168,7.299476439790576,16384,245,-370,-0.1308900523560208,868,444,-0.01
107,963,5795,1308,9035,7.368257261410788,16384,246,-378,-0.13692946058091238,868,440,-0.01
108,972,5884,1331,8923,7.4152106885919835,16384,246,-358,-0.11510791366906492,868,436,-0.01
109,981,5977,1343,8816,7.454175152749491,16384,248,-353,-0.10692464358452103,868,432,-0.01
110,990,6080,1336,8716,7.48335015136226,16384,252,-348,-0.09687184661957637,868,428,-0.01
111,999,6185,1327,8618,7.512,16384,254,-350,-0.0959999999999992,868,424,-0.01
112,1008,6293,1321,8514,7.546085232903865,16384,256,-358,-0.1010901883052524,868,420,-0.01
113,1017,6417,1311,8395,7.591355599214145,16384,261,-375,-0.11198428290766138,868,416,-0.01
114,1026,6576,1298,8245,7.66699123661149,16384,265,-411,-0.1421616358325224,868,412,-0.01
115,1035,6711,1311,8093,7.743243243243243,16384,269,-417,-0.14285714285714235,868,408,-0.01
116,1044,6846,1305,7961,7.8,16384,272,-401,-0.1234449760765548,868,404,-0.01
117,1053,6971,1303,7836,7.850094876660341,16384,274,-397,-0.11669829222011341,868,400,-0.01
118,1062,7103,1324,7680,7.927563499529633,16384,277,-430,-0.14393226716839091,868,396,-0.01
119,1071,7215,1328,7562,7.969216417910448,16384,279,-395,-0.10820895522388074,868,392,-0.01
120,1080,7320,1341,7441,8.012025901942646,16384,282,-400,-0.10915818686401568,868,388,-0.01
121,1089,7416,1335,7350,8.028440366972477,16384,283,-373,-0.08256880733944971,868,384,-0.01
122,1098,7512,1354,7232,8.067333939945405,16384,286,-401,-0.10464058234758866,868,380,-0.01
123,1107,7614,1363,7121,8.101985559566787,16384,286,-397,-0.1001805054151621,868,376,-0.01
124,1116,7728,1372,6998,8.146821844225604,16384,286,-409,-0.11011638316920269,868,372,-0.01
125,1125,7874,1367,6857,8.206927175843694,16384,286,-427,-0.12522202486678502,868,368,-0.01
126,1134,8022,1384,6688,8.287224669603525,16384,290,-455,-0.14537444933920796,868,364,-0.01
127,1143,8151,1407,6536,8.354895104895105,16384,290,-442,-0.13286713286713336,868,360,-0.01
128,1152,8274,1474,6346,8.454466608846488,16384,290,-480,-0.1647875108412844,868,356,-0.01
129,1161,8427,1478,6185,8.524096385542169,16384,294,-451,-0.13511187607573127,868,352,-0.01
130,1170,8543,1511,6035,8.585824081981213,16384,295,-444,-0.12724167378309303,868,348,-0.01
131,1179,8661,1561,5861,8.662711864406779,16384,301,-469,-0.14237288135593218,868,344,-0.01
132,1188,8751,1644,5688,8.742640874684609,16384,301,-474,-0.14550042052144718,868,340,-0.01
133,1197,8866,1678,5535,8.801335559265443,16384,305,-454,-0.12437395659432404,868,336,-0.01
134,1206,8977,1726,5374,8.867439933719966,16384,307,-463,-0.12924606462303245,868,332,-0.01
135,1215,9100,1767,5208,8.936677631578947,16384,309,-460,-0.1241776315789469,868,328,-0.01
136,1224,9241,1775,5057,8.99265306122449,16384,311,-440,-0.10530612244897952,868,324,-0.01
137,1233,9406,1785,4882,9.068881685575365,16384,311,-463,-0.12317666126418203,868,320,-0.01
138,1242,9558,1810,4702,9.145615446500402,16384,314,-462,-0.11906677393402987,868,316,-0.01
139,1251,9748,1771,4550,9.200479233226837,16384,315,-428,-0.09025559105431213,868,312,-0.01
140,1260,9905,1768,4394,9.25693893735131,16384,317,-420,-0.08168120539254708,868,308,-0.01
141,1269,10054,1777,4230,9.315748031496064,16384,323,-413,-0.07086614173228334,868,304,-0.01
142,1278,10222,1765,4071,9.3721657544957,16384,326,-401,-0.05863956215793742,868,300,-0.01
143,1287,10395,1710,3951,9.398291925465838,16384,328,-341,-0.010093167701862527,868,296,-0.01
144,1296,10544,1686,3824,9.429452582883577,16384,330,-334,-0.0030840400925207234,868,292,-0.01
145,1305,10703,1624,3727,9.43874425727412,16384,330,-276,0.04134762633996836,868,288,-0.01
146,1314,10867,1569,3617,9.45703422053232,16384,331,-261,0.053231939163497444,868,284,-0.01
147,1323,11016,1533,3500,9.47809667673716,16384,335,-230,0.07930513595166211,868,280,-0.01
148,1332,11191,1464,3394,9.493623405851462,16384,335,-189,0.10952738184546185,868,276,-0.01
149,1341,11368,1393,3288,9.508941877794337,16384,335,-156,0.13338301043219047,868,272,-0.01
150,1350,11519,1329,3201,9.509992598075499,16384,335,-106,0.1695040710584763,868,268,-0.01
151,1359,11673,1245,3130,9.498529411764705,16384,336,-69,0.19632352941176556,868,264,-0.01
152,1368,11831,1164,3053,9.492330168005843,16384,336,-48,0.21037253469686057,868,260,-0.01
153,1377,11987,1101,2960,9.497822931785196,16384,336,-41,0.21407837445573286,868,256,-0.01
154,1386,12105,1081,2861,9.506849315068493,16384,337,-31,0.22062004325883144,868,252,-0.01
155,1395,12230,1051,2766,9.513610315186247,16384,337,-3,0.23925501432664653,868,248,-0.01
156,1404,12327,1038,2682,9.512455516014235,16384,337,27,0.2590747330960852,868,244,0.001680776892430279
157,1413,12436,1025,2585,9.51980198019802,16384,338,32,0.26166902404526127,868,240,0.00199203187250996
158,1422,12549,993,2501,9.516514406184118,16384,341,62,0.28320449754040666,868,236,0.003859561752988048
159,1431,12655,966,2422,9.511871508379889,16384,341,72,0.2884078212290504,868,232,0.004482071713147411
160,1440,12761,934,2348,9.50381679389313,16384,341,90,0.29909784871616907,868,228,0.005602589641434263
161,1449,12848,927,2268,9.5,16384,341,95,0.3006896551724143,868,224,0.005913844621513944
162,1458,12918,943,2182,9.50034270047978,16384,341,101,0.30294722412611463,868,220,0.006287350597609561
163,1467,12995,935,2113,9.489100817438691,16384,341,138,0.326294277929156,868,216,0.008590637450199202
164,1476,13088,910,2045,9.477318889641165,16384,341,152,0.3337846987136093,868,212,0.009462151394422311
165,1485,13186,872,1985,9.460296096904441,16384,341,173,0.34589502018842566,868,208,0.010769422310756973
166,1494,13281,845,1917,9.448829431438128,16384,341,178,0.3471571906354516,868,204,0.011080677290836654
167,1503,13365,833,1845,9.440159574468085,16384,341,182,0.3477393617021285,868,200,0.011329681274900399
168,1512,13461,813,1769,9.434236615994713,16384,341,190,0.35095836087243804,868,196,0.011827689243027888
169,1521,13542,803,1698,9.425098554533509,16384,341,199,0.35479632063074895,868,192,0.012387948207171314
170,1530,13621,785,1637,9.40953625081646,16384,341,218,0.36512083605486545,868,188,0.013570717131474104
171,1539,13695,770,1578,9.392857142857142,16384,341,218,0.36298701298701275,868,184,0.013570717131474104
172,1548,13775,756,1512,9.380890897353131,16384,341,201,0.3499031633311809,868,180,0.012512450199203187
173,1557,13861,727,1455,9.363286264441593,16384,341,195,0.3440308087291388,868,176,0.01213894422310757
174,1566,13930,717,1396,9.347160178685385,16384,341,181,0.33312061263561077,868,172,0.011267430278884463
175,1575,13998,689,1356,9.319162436548224,16384,341,196,0.3407360406091371,868,168,0.012201195219123506
176,1584,14058,675,1310,9.295268138801262,16384,341,193,0.3369085173501567,868,164,0.012014442231075697
177,1593,14126,663,1254,9.277917189460476,16384,341,180,0.32685069008783074,868,160,0.011205179282868526
178,1602,14198,647,1198,9.260761072988148,16384,341,184,0.32751091703056723,868,156,0.011454183266932271
179,1611,14274,632,1137,9.246898263027296,16384,341,172,0.3182382133995034,868,152,0.010707171314741035
180,1620,14345,604,1094,9.222085132634177,16384,341,187,0.32572486119679134,868,148,0.01164093625498008
181,1629,14406,585,1052,9.196932515337423,16384,341,185,0.32269938650306784,868,144,0.011516434262948207
182,1638,14465,575,1003,9.176327028676022,16384,341,174,0.31421598535692397,868,140,0.01083167330677291
183,1647,14531,557,955,9.155339805825243,16384,341,171,0.3106796116504853,868,136,0.010644920318725099
184,1656,14588,541,914,9.130356065178033,16384,341,178,0.3132166566083274,868,132,0.011080677290836654
185,1665,14647,517,879,9.10204081632653,16384,341,184,0.3151260504201687,868,128,0.011454183266932271
186,1674,14687,511,845,9.073432835820896,16384,341,185,0.31402985074626777,868,124,0.011516434262948207
187,1683,14733,501,809,9.046318289786223,16384,341,183,0.3111638954869367,868,120,0.011391932270916335
188,1692,14789,474,780,9.015357353809804,16384,341,190,0.31364441819255795,868,116,0.011827689243027888
189,1701,14845,444,754,8.982961222091657,16384,341,193,0.3137485311398365,868,112,0.012014442231075697
190,1710,14906,402,735,8.946814728229105,16384,341,200,0.3161893629456465,868,108,0.01245019920318725
191,1719,14949,382,712,8.913372093023256,16384,341,196,0.31220930232558075,868,104,0.012201195219123506
192,1728,14991,366,686,8.882012724117986,16384,341,193,0.30884904569115257,868,100,0.012014442231075697
193,1737,15040,352,651,8.856156501726122,16384,341,184,0.30207134637514343,868,96,0.011454183266932271
194,1746,15088,329,626,8.824842587292501,16384,341,194,0.30623926731539797,868,92,0.012076693227091633
195,1755,15129,308,606,8.791002277904328,16384,341,199,0.30751708428246083,868,88,0.012387948207171314
196,1764,15164,291,588,8.756373937677054,16384,341,201,0.3070821529745036,868,84,0.012512450199203187
197,1773,15198,263,582,8.71533258173619,16384,341,213,0.3122886133032683,868,80,0.013259462151394423
198,1782,15234,236,573,8.676388109927089,16384,341,210,0.30902972518227756,868,76,0.013072709163346614
199,1791,15263,215,565,8.637276785714286,16384,341,211,0.3080357142857135,868,72,0.01313496015936255
200,1800,15289,196,558,8.59800111049417,16384,341,212,0.30705163797889945,868,68,0.013197211155378486
201,1809,15308,183,552,8.558563535911603,16384,341,213,0.3060773480662977,868,64,0.013259462151394423
202,1818,15331,166,546,8.519516217702034,16384,341,213,0.30456294667399675,868,60,0.013259462151394423
203,1827,15357,143,543,8.479212253829322,16384,341,216,0.3047045951859957,868,56,0.013446215139442231
204,1836,15392,110,541,8.438758845944475,16384,341,217,0.3037561241154041,868,52,0.013508466135458167
205,1845,15417,87,539,8.398699891657639,16384,341,217,0.3022751895991327,868,48,0.013508466135458167
206,1854,15437,67,539,8.357951482479784,16384,341,219,0.3018867924528301,868,44,0.01363296812749004
207,1863,15455,49,539,8.317596566523605,16384,341,219,0.3004291845493565,868,40,0.01363296812749004
208,1872,15461,43,539,8.277629471436198,16384,341,219,0.29898558462359937,868,36,0.01363296812749004
209,1881,15470,34,539,8.238044633368757,16384,341,219,0.2975557917109448,868,32,0.01363296812749004
210,1890,15478,26,539,8.1988365943945,16384,341,219,0.29613960867266087,868,28,0.01363296812749004
211,1899,15485,19,539,8.16,16384,341,219,0.2947368421052623,868,24,0.01363296812749004
212,1908,15491,13,539,8.12152959664746,16384,341,219,0.2933473022524886,868,20,0.01363296812749004
213,1917,15497,7,539,8.08342022940563,16384,341,219,0.29197080291970856,868,16,0.01363296812749004
214,1926,15500,4,539,8.04566683964712,16384,341,219,0.2906071613907617,868,12,0.01363296812749004
215,1935,15502,2,539,8.008264462809917,16384,341,219,0.2892561983471076,868,8,0.01363296812749004
216,1944,15504,0,539,7.97120822622108,16384,341,219,0.2879177377892024,868,4,0.01363296812749004
