sim_step,timestep,burned,burning,unburned,burn_rate,size,mitigated,area_saved,burn_rate_reduction,bench_episode_length,timesteps_saved,area_saved_prop
0,0,0,3,1021,3.0,1024,0,1,1.0,412,412,0.25
1,9,0,4,1016,0.4,1024,4,-5,-0.10000000000000003,412,408,-0.01
2,18,0,4,1011,0.21052631578947367,1024,9,-9,0.0,412,404,-0.01
3,27,0,4,1010,0.14285714285714285,1024,10,-10,0.0,412,400,-0.01
4,36,0,4,1007,0.10810810810810811,1024,13,-13,0.0,412,396,-0.01
5,45,0,4,1003,0.08695652173913043,1024,17,-17,0.0,412,392,-0.01
6,54,0,4,997,0.07272727272727272,1024,23,-23,0.0,412,388,-0.01
7,63,0,4,993,0.0625,1024,27,-27,0.0,412,384,-0.01
8,72,0,4,990,0.0547945205479452,1024,30,-30,0.0,412,380,-0.01
9,81,0,4,987,0.04878048780487805,1024,33,-33,0.0,412,376,-0.01
10,90,0,4,985,0.04395604395604396,1024,35,-35,0.0,412,372,-0.01
11,99,0,4,981,0.04,1024,39,-39,0.0,412,368,-0.01
12,108,0,4,979,0.03669724770642202,1024,41,-41,0.0,412,364,-0.01
13,117,0,4,975,0.03389830508474576,1024,45,-45,0.0,412,360,-0.01
14,126,0,4,973,0.031496062992125984,1024,47,-47,0.0,412,356,-0.01
15,135,0,4,969,0.029411764705882353,1024,51,-51,0.0,412,352,-0.01
16,144,0,4,965,0.027586206896551724,1024,55,-55,0.0,412,348,-0.01
17,153,0,4,964,0.025974025974025976,1024,56,-56,0.0,412,344,-0.01
18,162,0,4,963,0.024539877300613498,1024,57,-57,0.0,412,340,-0.01
19,171,0,4,963,0.023255813953488372,1024,57,-57,0.0,412,336,-0.01
20,180,0,4,961,0.022099447513812154,1024,59,-59,0.0,412,332,-0.01
21,189,0,4,960,0.021052631578947368,1024,60,-60,0.0,412,328,-0.01
22,198,0,4,959,0.020100502512562814,1024,61,-61,0.0,412,324,-0.01
23,207,0,4,955,0.019230769230769232,1024,65,-65,0.0,412,320,-0.01
