sim_step,timestep,burned,burning,unburned,burn_rate,size,mitigated,area_saved,burn_rate_reduction,bench_episode_length,timesteps_saved,area_saved_prop
0,0,0,3,1020,3.0,1024,1,0,1.0,412,412,0.0
1,9,0,4,1013,0.4,1024,7,-8,-0.10000000000000003,412,408,-0.01
2,18,0,4,1012,0.21052631578947367,1024,8,-8,0.0,412,404,-0.01
3,27,0,4,1011,0.14285714285714285,1024,9,-9,0.0,412,400,-0.01
4,36,0,4,1011,0.10810810810810811,1024,9,-9,0.0,412,396,-0.01
5,45,0,4,1006,0.08695652173913043,1024,14,-14,0.0,412,392,-0.01
6,54,0,4,1001,0.07272727272727272,1024,19,-19,0.0,412,388,-0.01
7,63,0,4,998,0.0625,1024,22,-22,0.0,412,384,-0.01
8,72,0,4,995,0.0547945205479452,1024,25,-25,0.0,412,380,-0.01
9,81,0,4,993,0.04878048780487805,1024,27,-27,0.0,412,376,-0.01
10,90,0,4,993,0.04395604395604396,1024,27,-27,0.0,412,372,-0.01
11,99,0,4,993,0.04,1024,27,-27,0.0,412,368,-0.01
12,108,0,4,993,0.03669724770642202,1024,27,-27,0.0,412,364,-0.01
13,117,0,4,991,0.03389830508474576,1024,29,-29,0.0,412,360,-0.01
14,126,0,4,989,0.031496062992125984,1024,31,-31,0.0,412,356,-0.01
15,135,0,4,988,0.029411764705882353,1024,32,-32,0.0,412,352,-0.01
16,144,0,4,987,0.027586206896551724,1024,33,-33,0.0,412,348,-0.01
17,153,0,4,983,0.025974025974025976,1024,37,-37,0.0,412,344,-0.01
18,162,0,4,982,0.024539877300613498,1024,38,-38,0.0,412,340,-0.01
19,171,0,4,979,0.023255813953488372,1024,41,-41,0.0,412,336,-0.01
20,180,0,4,977,0.022099447513812154,1024,43,-43,0.0,412,332,-0.01
21,189,0,4,973,0.021052631578947368,1024,47,-47,0.0,412,328,-0.01
22,198,0,4,972,0.020100502512562814,1024,48,-48,0.0,412,324,-0.01
23,207,0,4,968,0.019230769230769232,1024,52,-52,0.0,412,320,-0.01
24,216,0,4,963,0.018433179723502304,1024,57,-57,0.0,412,316,-0.01
25,225,0,4,959,0.017699115044247787,1024,61,-61,0.0,412,312,-0.01
26,234,0,4,955,0.01702127659574468,1024,65,-65,0.0,412,308,-0.01
27,243,0,4,949,0.01639344262295082,1024,71,-71,0.0,412,304,-0.01
28,252,0,4,946,0.015810276679841896,1024,74,-74,0.0,412,300,-0.01
29,261,0,4,942,0.015267175572519083,1024,78,-78,0.0,412,296,-0.01
30,270,0,4,941,0.014760147601476014,1024,79,-79,0.0,412,292,-0.01
31,279,0,4,939,0.014285714285714285,1024,81,-81,0.0,412,288,-0.01
32,288,0,4,936,0.01384083044982699,1024,84,-84,0.0,412,284,-0.01
33,297,0,4,934,0.013422818791946308,1024,86,-86,0.0,412,280,-0.01
34,306,0,4,932,0.013029315960912053,1024,88,-88,0.0,412,276,-0.01
35,315,0,4,929,0.012658227848101266,1024,91,-91,0.0,412,272,-0.01
36,324,0,4,929,0.012307692307692308,1024,91,-91,0.0,412,268,-0.01
37,333,0,4,923,0.011976047904191617,1024,97,-97,0.0,412,264,-0.01
38,342,0,4,920,0.011661807580174927,1024,100,-100,0.0,412,260,-0.01
39,351,0,4,918,0.011363636363636364,1024,102,-102,0.0,412,256,-0.01
40,360,0,4,918,0.0110803324099723,1024,102,-102,0.0,412,252,-0.01
41,369,0,4,918,0.010810810810810811,1024,102,-102,0.0,412,248,-0.01
42,378,0,4,918,0.010554089709762533,1024,102,-102,0.0,412,244,-0.01
43,387,0,4,913,0.010309278350515464,1024,107,-107,0.0,412,240,-0.01
44,396,0,4,912,0.010075566750629723,1024,108,-108,0.0,412,236,-0.01
45,405,0,4,912,0.009852216748768473,1024,108,-108,0.0,412,232,-0.01
46,414,0,4,912,0.00963855421686747,1024,108,-108,0.0,412,228,-0.01
47,423,0,4,911,0.009433962264150943,1024,109,-109,0.0,412,224,-0.01
48,432,0,4,911,0.009237875288683603,1024,109,-109,0.0,412,220,-0.01
49,441,0,4,910,0.00904977375565611,1024,110,-110,0.0,412,216,-0.01
50,450,0,4,910,0.008869179600886918,1024,110,-110,0.0,412,212,-0.01
51,459,0,4,910,0.008695652173913044,1024,110,-110,0.0,412,208,-0.01
52,468,0,4,908,0.008528784648187633,1024,112,-112,0.0,412,204,-0.01
53,477,0,4,908,0.008368200836820083,1024,112,-112,0.0,412,200,-0.01
54,486,0,4,908,0.008213552361396304,1024,112,-112,0.0,412,196,-0.01
55,495,0,4,904,0.008064516129032258,1024,116,-116,0.0,412,192,-0.01
56,504,0,4,904,0.007920792079207921,1024,116,-116,0.0,412,188,-0.01
57,513,0,4,904,0.007782101167315175,1024,116,-116,0.0,412,184,-0.01
58,522,0,4,904,0.0076481835564053535,1024,116,-116,0.0,412,180,-0.01
59,531,0,4,904,0.007518796992481203,1024,116,-116,0.0,412,176,-0.01
60,540,0,4,904,0.0073937153419593345,1024,116,-116,0.0,412,172,-0.01
61,549,0,4,904,0.007272727272727273,1024,116,-116,0.0,412,168,-0.01
62,558,0,4,900,0.007155635062611807,1024,120,-120,0.0,412,164,-0.01
63,567,0,4,896,0.007042253521126761,1024,124,-124,0.0,412,160,-0.01
64,576,0,4,893,0.006932409012131715,1024,127,-127,0.0,412,156,-0.01
65,585,0,4,892,0.006825938566552901,1024,128,-128,0.0,412,152,-0.01
