sim_step,timestep,burned,burning,unburned,burn_rate,size,mitigated,area_saved,burn_rate_reduction,bench_episode_length,timesteps_saved,area_saved_prop
0,0,0,3,1021,3.0,1024,0,1,1.0,52,52,0.25
1,9,0,4,1016,0.4,1024,4,-5,-0.10000000000000003,52,48,-0.01
2,18,0,4,1011,0.21052631578947367,1024,9,-9,0.0,52,44,-0.01
3,27,0,4,1010,0.14285714285714285,1024,10,-10,0.0,52,40,-0.01
4,36,0,4,1007,0.10810810810810811,1024,13,-13,0.0,52,36,-0.01
5,45,0,4,1003,0.08695652173913043,1024,17,-17,0.0,52,32,-0.01
6,54,0,4,997,0.07272727272727272,1024,23,-23,0.0,52,28,-0.01
7,63,0,4,993,0.0625,1024,27,-27,0.0,52,24,-0.01
8,72,0,4,990,0.0547945205479452,1024,30,-30,0.0,52,20,-0.01
9,81,0,4,987,0.04878048780487805,1024,33,-33,0.0,52,16,-0.01
10,90,1,3,985,0.04395604395604396,1024,35,-35,0.0,52,12,-0.01
11,99,3,1,981,0.04,1024,39,-39,0.0,52,8,-0.01
12,108,4,0,979,0.03669724770642202,1024,41,-41,0.0,52,4,-0.01
